filename,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
Cor_LORDS.VOLSCIAN.0.3,3,1,4,3,0,1,1,0,6,0,2,0,0,0,0,6,0,2,0,2,6,3,2,0,6,0,3,4,2,0,5,0,1,1,1,3,2,1,0
Cor_Lartius,21,19,95,35,22,32,16,9,63,47,33,27,17,26,14,34,50,42,5,25,47,32,74,2,29,1,25,59,65,9,67,3,4,20,10,25,11,31,0
Cor_MESSENGERS.TRIBUNES.1,5,4,33,8,9,4,8,1,17,12,9,8,6,9,4,8,25,10,2,5,16,12,27,5,8,1,7,19,17,1,18,2,0,6,7,4,6,16,0
Cor_MESSENGERS.TRIBUNES.2,10,12,37,7,3,6,4,1,23,15,13,10,12,6,8,7,14,9,2,10,13,11,28,2,8,1,5,26,18,2,29,3,3,13,9,7,6,12,0
Cor_MESSENGERS.X.1,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,1,0,4,0
Cor_MESSENGERS.X.2,1,3,2,0,0,2,1,0,1,3,1,0,1,1,0,2,4,0,0,1,2,1,4,0,1,0,1,0,2,0,3,0,0,1,2,1,2,1,0
Cor_MESSENGERS.X.3,2,7,16,7,4,8,4,2,8,5,5,4,3,3,1,4,7,5,0,1,6,5,12,0,0,0,3,12,9,1,13,1,0,5,6,3,0,6,0
Cor_MESSENGERS.X.4,5,10,24,4,2,4,4,2,14,10,6,4,4,3,1,7,7,7,0,8,9,9,18,3,1,0,5,8,12,3,13,3,0,6,4,1,1,10,0
Cor_Menenius,227,375,1103,249,93,270,267,60,529,422,396,296,211,231,115,328,675,458,39,332,503,454,842,101,203,8,254,644,580,77,876,73,92,383,256,333,259,387,3
Cor_NOBLES.0.1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
Cor_Nicanor,6,22,72,11,5,14,12,1,20,29,32,17,15,11,9,11,34,19,3,12,29,33,51,8,17,1,14,40,32,7,48,5,3,14,14,14,12,23,0
Cor_OFFICERS.1,7,13,32,7,3,1,4,1,19,20,14,8,10,7,2,16,17,18,1,11,13,18,23,3,5,0,8,19,12,1,18,2,2,4,11,6,0,8,1
Cor_OFFICERS.2,8,22,54,8,3,7,10,2,22,33,28,15,13,10,4,23,28,28,2,10,22,12,46,3,8,0,12,31,21,3,44,6,1,10,16,9,1,19,0
Cor_SENATORS.ROMAN,1,0,5,1,0,0,0,0,3,0,2,1,2,0,0,2,1,7,1,3,6,4,2,0,1,1,4,1,5,1,3,0,1,1,0,3,0,1,0
Cor_SENATORS.ROMAN.0.1,16,16,70,18,9,12,15,4,38,33,29,21,20,15,8,21,46,36,1,26,40,34,52,6,15,2,18,43,36,6,64,3,5,25,14,26,12,27,1
Cor_SENATORS.ROMAN.0.2,1,0,16,2,0,0,1,0,3,0,6,1,2,0,2,3,4,7,1,3,6,4,9,0,2,1,8,3,8,2,9,0,1,3,0,7,1,9,0
Cor_SENATORS.VOLSCIAN,1,0,2,0,0,0,0,0,1,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1,0
Cor_SENATORS.VOLSCIAN.0.1,9,11,26,6,10,0,4,1,11,15,14,12,7,7,2,6,14,12,0,6,14,11,19,3,6,0,6,24,17,3,17,2,0,5,5,12,9,11,0
Cor_SENATORS.VOLSCIAN.0.2,4,1,11,6,1,2,5,0,6,4,8,0,3,7,2,0,6,3,0,3,6,3,7,2,2,0,3,14,6,1,8,1,0,6,2,2,6,2,0
Cor_SERVANTS.1,16,22,54,17,5,18,11,3,27,14,21,24,19,12,7,27,37,23,6,17,24,21,49,7,10,1,12,33,35,1,58,7,7,14,10,29,5,21,0
Cor_SERVANTS.2,11,28,50,15,5,24,15,1,33,14,23,18,16,12,8,38,48,24,3,18,24,30,50,4,7,1,6,28,37,2,53,5,1,18,15,21,7,25,0
Cor_SERVANTS.3,14,38,107,17,10,20,20,3,44,40,46,32,26,22,6,42,51,36,7,21,44,37,74,2,21,2,21,55,51,5,71,0,6,30,18,39,15,56,0
Cor_SOLDIERS.ROMAN,1,0,2,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,2,1,2,0,0,0,1,1,3,0,4,0,0,1,0,1,0,0,0
Cor_SOLDIERS.ROMAN.0.1,4,5,11,2,1,4,0,0,2,9,5,5,3,3,1,8,10,7,0,3,11,5,9,1,3,0,3,5,11,1,14,0,1,5,2,3,0,4,0
Cor_SOLDIERS.ROMAN.0.2,1,0,3,2,1,3,0,0,2,1,0,1,1,0,0,1,2,0,0,0,2,1,4,0,0,0,1,2,4,0,4,0,0,1,0,1,0,0,0
Cor_SOLDIERS.ROMAN.0.3,2,0,3,2,1,2,0,0,1,1,0,2,1,1,0,1,3,0,0,1,3,1,3,0,0,0,1,2,5,0,5,0,1,1,1,1,0,0,0
Cor_SOLDIERS.ROMAN.Lieutenant,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
Cor_SOLDIERS.VOLSCIAN.0.1,2,2,4,0,0,1,2,0,5,1,1,2,0,0,2,1,4,2,0,2,4,0,4,0,1,0,0,0,1,2,1,0,1,1,2,1,1,1,0
Cor_SOLDIERS.VOLSCIAN.Lieutenant,3,10,13,7,0,5,6,1,7,7,7,6,2,3,1,8,14,9,2,7,8,8,17,2,5,1,0,12,12,4,14,2,0,6,3,3,9,2,0
Cor_TRIBUNES.Brutus,97,137,388,104,37,53,94,23,200,169,175,128,72,76,46,175,273,186,11,116,192,152,320,40,82,8,128,223,237,30,350,17,26,128,79,151,68,159,0
Cor_TRIBUNES.Sicinius,112,186,484,108,47,85,104,38,262,203,197,137,93,111,54,196,367,235,15,135,206,193,403,35,97,10,152,296,313,53,428,27,32,151,95,161,101,196,2
Cor_Valeria,16,15,95,22,13,26,13,2,46,29,35,25,15,22,19,24,61,29,3,19,39,31,75,7,26,1,16,48,45,3,73,14,8,26,13,26,22,26,0
Cor_Virgilia,12,25,52,15,4,26,16,3,49,19,22,13,12,8,12,14,32,20,2,13,25,41,47,5,22,1,8,36,25,5,45,8,6,20,15,14,14,17,0
Cor_Volumnia,135,223,560,138,105,187,154,42,318,322,205,186,97,144,58,194,371,227,21,150,257,238,501,42,121,12,114,351,337,64,462,26,46,165,88,211,87,202,1
Cor_WATCHMEN.1,14,28,60,23,7,11,15,4,27,18,26,20,11,17,8,17,32,23,4,20,21,23,56,4,20,0,14,52,28,6,40,5,3,30,20,14,33,22,0
Cor_WATCHMEN.2,4,11,14,3,2,4,6,1,4,9,7,7,4,4,3,7,10,6,1,8,7,7,11,2,7,0,4,8,11,0,12,1,0,14,4,7,10,6,0
Cor_YoungMartius,2,2,3,0,0,4,2,0,1,1,2,1,1,1,1,1,2,2,0,0,4,2,4,0,0,0,0,2,0,1,5,0,0,0,0,1,0,0,0
Cym_ATTENDANTS.0.1,2,2,2,1,0,0,2,1,1,2,1,4,2,0,1,1,2,3,0,2,4,2,5,0,1,1,1,2,2,0,3,0,0,2,1,2,1,4,0
Cym_ATTENDANTS.0.2,7,8,30,12,4,5,5,0,14,10,8,3,2,6,3,6,12,15,6,4,17,15,27,3,9,1,8,23,12,4,18,0,4,5,4,7,6,9,0
Cym_ATTENDANTS.1,18,50,128,23,11,22,30,16,78,72,50,40,22,21,13,67,95,53,10,39,46,60,88,15,23,1,13,71,69,10,106,14,10,34,19,35,6,58,1
Cym_ATTENDANTS.2,4,3,18,3,2,4,6,3,11,7,3,4,4,1,2,4,12,7,0,6,8,6,11,4,7,0,3,8,12,2,14,1,2,5,4,4,4,4,0
Cym_ATTENDANTS.3,3,6,4,0,1,0,2,1,4,5,5,1,7,2,2,0,2,3,1,0,4,3,11,2,2,1,0,9,6,0,4,0,1,1,0,5,1,3,0
Cym_ATTENDANTS.CLOTEN.1,9,24,56,15,2,11,14,0,23,12,15,17,11,11,6,20,20,14,2,13,16,16,39,1,13,0,7,29,24,7,50,3,3,15,17,10,21,18,0
Cym_ATTENDANTS.CLOTEN.2,22,34,74,24,10,18,13,4,48,38,26,17,15,28,7,29,57,21,2,29,43,25,71,4,16,2,14,46,30,15,65,1,7,21,16,19,16,30,1
Cym_Arviragus,52,88,199,45,30,94,49,16,119,110,67,75,51,55,21,61,138,94,6,69,128,93,164,30,46,3,35,134,150,19,174,16,19,56,45,78,25,81,1
Cym_Belarius,166,203,601,144,83,182,156,41,312,285,212,182,129,149,51,191,392,257,26,159,264,263,538,83,130,20,118,381,379,39,497,50,38,151,154,165,82,265,5
Cym_Cloten,124,174,481,100,47,181,107,26,242,224,178,171,84,126,55,144,371,188,23,134,219,250,445,39,95,6,77,261,276,49,431,31,31,127,124,141,69,166,2
Cym_Cornelius,26,38,146,34,7,45,29,20,87,39,46,51,20,44,14,46,95,65,6,47,52,48,101,19,21,5,39,75,87,36,106,7,5,42,34,52,21,41,0
Cym_Cymbeline,98,162,487,135,104,149,109,37,280,232,158,196,82,115,65,163,324,218,21,116,216,242,390,44,94,15,98,298,311,51,401,40,32,128,117,175,63,144,1
Cym_Frenchman,8,22,61,10,5,17,12,8,24,19,17,13,8,12,4,14,31,21,1,15,22,17,53,2,7,0,12,26,28,5,40,5,7,9,14,16,6,15,0
Cym_GHOSTS.BROTHERS.1,4,7,23,6,2,5,5,1,11,8,9,6,1,7,4,8,11,8,6,6,8,7,13,3,0,0,8,13,10,0,17,2,3,7,2,7,0,7,0
Cym_GHOSTS.BROTHERS.2,2,2,15,2,3,4,1,0,4,4,3,8,6,6,0,1,5,8,3,5,8,4,12,2,0,0,5,9,11,0,14,1,0,3,1,5,0,2,0
Cym_GHOSTS.Father,13,12,56,12,6,20,15,4,34,28,24,19,16,13,8,23,38,23,5,13,36,20,45,6,14,2,15,38,38,6,51,6,4,15,7,17,2,30,0
Cym_GHOSTS.Mother,4,3,15,1,1,3,2,0,6,2,3,6,3,5,3,6,15,9,3,7,2,12,10,3,3,0,4,9,8,0,16,4,2,3,1,5,0,11,0
Cym_Guiderius,65,99,258,61,30,88,64,11,154,120,89,87,51,70,34,99,169,127,9,69,105,116,218,29,54,3,35,156,159,16,234,23,19,73,55,99,28,95,0
Cym_Iachimo,178,276,881,204,71,297,212,98,462,322,263,262,156,202,83,217,545,323,48,235,342,345,674,92,133,12,164,506,483,76,692,47,57,189,197,234,132,265,3
Cym_Imogen,239,411,939,260,117,452,279,67,585,420,358,306,204,278,114,316,684,479,32,309,489,537,819,108,201,10,202,624,596,77,904,91,93,288,233,287,138,381,2
Cym_JAILERS.1,27,37,102,24,5,27,24,11,52,37,42,30,17,20,7,21,51,36,4,30,34,36,88,16,22,0,30,57,51,13,72,8,12,40,25,30,31,26,0
Cym_JAILERS.2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Cym_Jupiter,9,9,46,11,9,12,12,2,23,6,20,14,9,11,5,16,31,14,2,13,28,17,34,3,12,0,15,31,28,5,34,3,3,10,8,7,10,19,1
Cym_LADIES.IMOGEN,2,10,13,7,1,4,2,1,8,6,3,5,4,0,2,4,6,6,1,6,6,15,9,1,3,0,6,12,9,1,12,1,3,6,2,3,5,10,1
Cym_LADIES.QUEEN,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0
Cym_LADIES.QUEEN.0.1,0,1,2,1,0,2,0,0,3,0,0,0,0,0,0,1,1,2,0,0,1,2,1,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0
Cym_Lucius,32,64,174,39,19,57,49,12,111,93,64,70,42,47,14,52,122,81,9,55,78,90,155,19,36,10,42,112,127,6,132,22,13,40,34,53,23,80,2
Cym_MESSENGERS.1,0,2,5,0,0,1,1,0,1,1,0,2,0,1,0,0,1,0,0,1,2,3,1,0,2,0,0,2,4,1,0,0,0,2,0,1,1,2,0
Cym_MESSENGERS.2,1,0,2,2,0,0,1,0,0,1,0,1,0,1,0,1,4,0,0,2,0,0,2,2,0,0,1,3,0,0,1,0,0,1,0,0,1,2,0
Cym_MUSICIANS,4,4,6,1,1,7,2,0,5,6,3,6,2,2,3,4,11,6,0,4,5,1,6,5,2,0,2,7,5,0,11,1,0,2,2,4,0,14,0
Cym_Philario,12,19,79,16,5,15,24,2,25,22,34,26,16,17,9,34,69,31,7,18,36,34,76,8,13,0,14,42,40,9,64,7,2,27,19,28,16,22,0
Cym_Pisanio,69,147,356,103,24,147,86,27,232,116,120,118,68,85,41,119,262,140,18,98,189,239,301,36,76,6,59,226,230,43,315,25,32,111,78,107,58,131,1
Cym_Posthumus,182,283,795,224,67,316,203,53,477,370,306,275,193,217,104,189,561,301,42,235,386,385,746,87,186,10,161,520,457,68,727,70,55,241,190,233,135,297,4
Cym_Queen,69,100,267,68,42,94,67,30,153,127,95,128,69,71,30,86,192,127,16,109,118,128,229,37,49,4,53,158,176,41,263,20,12,98,71,81,49,126,2
Cym_SENATORS.1,4,9,40,5,3,5,5,2,11,20,9,8,3,2,2,4,19,14,3,10,13,11,27,1,3,0,4,12,16,5,20,0,1,9,8,7,5,14,0
Cym_SENATORS.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cym_SOLDIERS.BRITON.0.1,0,2,12,2,0,0,3,0,4,2,1,2,4,0,1,2,4,3,2,2,3,2,8,0,2,0,3,5,3,1,8,1,0,3,1,1,0,8,0
Cym_SOLDIERS.BRITON.0.2,3,8,11,2,0,0,3,0,2,5,5,3,2,3,4,9,10,4,0,2,5,6,8,2,3,0,0,9,3,1,10,1,0,2,5,4,0,6,0
Cym_SOLDIERS.ROMAN.0.1,2,7,32,4,0,3,4,0,12,13,7,6,3,3,2,6,14,7,2,5,11,7,18,2,4,0,4,12,14,1,15,1,0,2,6,5,4,2,0
Cym_Soothsayer,12,15,100,17,9,23,19,12,44,39,36,22,8,22,8,11,60,41,4,12,36,28,81,8,16,4,22,50,55,16,67,6,3,20,23,20,6,23,2
Cym_TRIBUNES.0.1,1,1,5,1,2,0,0,1,2,1,1,2,1,1,1,0,7,2,2,0,4,1,4,1,0,0,0,3,3,1,1,0,0,2,1,2,1,2,0
Err_Abbess,20,48,176,34,10,42,45,12,83,63,47,30,27,39,14,55,96,60,7,37,66,70,118,10,17,1,29,77,69,11,100,12,6,37,41,31,11,50,0
Err_Adriana,89,153,476,132,65,195,147,27,324,227,192,121,132,127,51,228,390,248,23,145,211,294,419,48,86,2,96,300,308,30,464,30,38,127,83,161,49,171,5
Err_Angelo,25,51,138,39,18,59,23,29,79,68,47,42,44,29,7,62,104,73,8,29,47,80,141,11,29,1,24,75,103,10,136,11,7,60,32,43,41,32,0
Err_AntipholusOfEphesus,81,124,377,109,66,188,89,33,244,224,139,115,103,97,64,92,300,186,22,97,164,244,355,43,77,0,70,222,253,34,360,33,22,109,70,126,66,75,1
Err_AntipholusOfSyracuse,113,145,434,137,85,231,87,29,267,232,197,149,93,131,53,102,322,254,28,119,208,280,479,42,90,3,68,307,333,35,438,41,26,133,99,164,68,152,4
Err_Balthasar,17,9,63,17,5,8,12,4,31,17,26,22,15,9,9,7,37,17,2,15,21,20,54,5,7,0,15,36,40,8,47,0,1,14,14,19,17,10,1
Err_Courtesan,11,22,66,18,15,27,8,9,44,21,16,19,22,17,10,35,54,32,3,8,18,47,58,11,9,0,10,43,43,4,57,4,4,23,10,17,15,29,0
Err_DromioOfEphesus,66,135,260,75,35,149,92,11,178,119,90,113,70,66,33,102,208,116,10,94,118,196,267,20,91,0,60,184,198,27,267,24,20,97,45,107,76,78,1
Err_DromioOfSyracuse,94,220,448,119,33,175,131,31,249,198,191,177,125,127,54,158,285,200,19,135,205,245,434,34,84,5,75,266,296,43,420,31,33,124,87,134,63,146,1
Err_Duke,38,52,171,40,30,56,36,19,106,92,49,41,42,42,20,53,115,83,10,56,66,83,138,12,26,0,26,101,99,9,151,11,11,49,34,44,12,46,0
Err_Egeon,63,87,297,69,30,115,76,12,164,112,97,70,61,89,22,64,156,112,10,72,120,163,221,26,54,8,58,156,172,19,229,26,17,50,74,96,22,87,2
Err_Luce,3,9,12,4,1,1,0,0,3,7,6,2,5,2,1,6,6,2,0,9,8,3,10,0,3,1,1,5,6,0,20,2,0,8,3,3,5,5,0
Err_Luciana,30,52,174,53,17,66,57,11,109,80,79,59,36,42,21,64,123,85,11,43,112,76,149,9,32,1,29,108,134,20,151,11,14,57,41,60,35,52,0
Err_Merchant1,8,8,32,9,4,14,7,4,14,11,13,8,5,8,2,6,15,10,0,12,9,14,26,2,2,0,7,21,15,0,34,0,1,17,9,4,10,9,0
Err_Merchant2,18,24,65,19,8,29,15,7,41,35,23,18,8,19,3,19,50,28,1,20,22,28,60,3,2,2,13,34,54,3,47,4,4,28,13,9,15,18,1
Err_Messenger,7,9,26,5,2,14,9,3,20,12,10,8,11,11,2,16,28,8,1,12,15,20,26,0,4,0,6,24,27,3,23,2,1,14,7,6,8,14,0
Err_OFFICERS.Jailer,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Err_OFFICERS.X,2,6,22,2,1,7,5,2,17,6,5,8,9,2,5,15,14,11,2,4,10,14,15,1,8,0,3,9,10,2,12,1,2,14,4,5,7,8,0
Err_Pinch,4,6,22,6,2,9,6,1,19,13,10,2,9,7,2,9,22,15,2,6,13,16,30,2,6,0,6,16,17,2,20,1,1,6,4,3,4,12,0
H5_AMBASSADORS.0.1,3,13,30,11,3,4,5,3,17,18,16,12,7,9,2,4,25,16,2,7,14,12,29,4,2,0,6,27,25,2,20,2,0,16,12,7,15,8,1
H5_ATTENDANTS.ENGLISH,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H5_Alice,10,16,24,4,1,1,7,1,28,0,22,0,7,4,0,1,10,27,4,7,21,26,22,1,3,0,5,5,22,1,24,0,2,6,5,7,4,9,0
H5_Bardolph,8,13,57,16,3,18,13,5,23,25,22,21,10,16,8,19,32,30,1,19,33,19,48,2,8,0,14,38,33,4,53,4,7,19,5,25,8,18,0
H5_Bedford,3,8,17,3,1,4,5,1,13,13,7,6,5,6,5,4,14,8,0,4,11,5,13,3,5,0,2,13,7,1,17,3,3,6,10,3,2,9,0
H5_BishopOfCanterbury,88,144,549,97,35,83,79,50,303,181,165,135,100,133,43,114,355,141,28,137,225,157,422,58,60,2,81,285,259,39,317,26,28,112,113,114,49,195,1
H5_BishopOfEly,12,15,81,15,7,18,19,4,38,31,22,13,11,12,10,13,48,29,5,20,30,21,65,7,10,1,14,50,41,5,48,5,3,14,17,17,10,20,0
H5_Bourbon,2,7,18,8,2,7,9,1,12,6,9,7,9,3,3,7,12,3,1,5,17,9,21,3,4,0,2,6,8,5,17,2,0,2,2,5,0,3,0
H5_Boy,39,51,157,33,12,29,40,7,100,51,55,33,38,45,20,58,80,70,3,43,65,59,114,16,22,3,29,78,91,5,115,17,20,41,44,36,14,63,0
H5_Brittany,4,5,17,4,2,6,7,2,11,5,1,5,5,4,2,2,10,8,0,1,9,8,11,3,2,0,0,7,8,1,14,0,0,3,2,4,0,4,0
H5_Burgundy,35,43,148,32,9,44,33,11,95,50,42,55,30,39,12,33,105,43,12,46,83,49,130,24,21,6,25,83,80,9,103,17,12,38,38,36,23,44,0
H5_Cambridge,9,6,34,11,0,10,7,2,26,7,9,6,4,8,4,3,21,14,3,6,7,14,28,2,4,1,3,17,19,3,26,1,0,9,7,6,7,5,0
H5_Chorus,80,132,552,129,61,97,98,43,287,219,168,112,79,144,56,132,361,168,33,151,244,188,422,79,76,7,114,318,284,31,322,51,18,90,96,104,41,153,0
H5_Constable,56,87,256,64,40,59,57,15,142,93,97,65,51,67,23,68,150,78,9,65,135,82,177,21,37,1,54,161,157,31,202,10,21,52,61,71,30,78,1
H5_Dauphin,60,56,260,68,19,71,40,12,133,93,90,73,45,66,24,59,165,73,14,53,110,110,197,23,49,1,47,137,132,24,172,17,10,41,47,66,22,96,2
H5_Erpingham,2,4,9,7,1,11,5,0,6,3,6,1,3,1,1,2,5,5,3,5,14,6,10,2,3,0,1,10,12,2,4,1,0,4,2,0,5,1,0
H5_Exeter,42,76,296,69,16,77,49,17,174,103,96,71,53,76,24,90,165,108,16,88,119,112,242,16,38,1,42,166,151,18,180,15,11,57,72,44,41,99,1
H5_Fluellen,113,239,732,166,39,174,90,26,320,196,185,125,116,109,107,128,489,225,50,213,313,241,563,35,77,2,138,322,265,56,458,32,62,210,132,147,188,348,3
H5_Gloucester,3,2,6,0,1,4,2,0,1,4,1,1,2,0,0,3,4,4,2,2,5,4,4,1,1,0,2,2,1,1,2,0,0,2,0,3,1,4,0
H5_Governor,4,3,11,3,7,1,1,0,9,5,8,9,6,5,4,3,8,7,1,3,4,2,12,2,3,0,3,10,11,1,13,1,0,3,3,3,2,7,0
H5_Gower,30,49,170,29,16,27,25,12,60,51,38,45,27,28,25,38,93,38,12,64,69,44,121,13,18,2,21,62,61,9,110,10,6,39,33,38,24,54,0
H5_Grandpre,4,10,39,7,5,11,8,2,26,22,21,6,9,12,5,6,25,7,1,11,27,14,27,5,7,0,13,32,28,5,25,1,2,7,5,4,2,18,0
H5_Grey,7,6,26,5,1,8,3,2,13,9,8,12,5,9,3,4,12,12,4,5,9,11,17,0,3,3,5,16,15,2,22,1,0,8,12,4,4,7,0
H5_HERALDS.1,0,0,4,1,0,0,1,1,1,2,1,2,0,1,0,1,1,1,0,0,1,1,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0
H5_HenryV,490,688,2247,521,335,586,484,141,1183,1039,847,629,450,593,284,463,1476,797,145,689,1078,853,1891,242,383,26,407,1308,1138,224,1601,142,127,461,518,670,249,718,7
H5_Jamy,2,9,15,9,1,13,3,1,9,9,9,2,8,6,2,1,6,6,0,6,12,8,9,1,1,0,3,8,12,0,12,3,1,5,5,4,2,6,1
H5_Katherine,36,30,36,12,4,8,13,1,59,0,51,4,15,9,3,7,23,69,16,29,64,33,75,1,13,3,18,23,43,2,68,0,3,19,8,3,11,15,0
H5_KingOfFrance,41,67,231,49,28,20,50,10,121,76,65,59,39,51,29,45,142,65,6,49,100,61,187,28,19,6,52,126,125,21,139,10,6,40,50,54,22,67,1
H5_MESSENGERS.X.1,0,3,7,1,0,0,1,0,4,0,1,1,1,1,1,1,3,2,1,2,1,4,2,2,0,0,0,4,3,0,3,0,0,2,2,0,1,1,0
H5_MESSENGERS.X.2,1,0,7,3,0,3,1,0,4,3,1,0,1,2,1,2,6,1,0,1,5,1,5,1,0,0,1,4,3,1,4,0,0,0,1,1,1,1,0
H5_MESSENGERS.X.3,1,1,2,0,0,0,1,1,1,1,2,0,0,1,1,0,3,0,0,0,2,1,1,1,0,0,1,3,0,1,1,0,0,1,0,0,1,1,0
H5_MacMorris,7,10,57,10,4,20,10,2,36,17,6,8,12,4,4,7,35,14,0,14,17,21,47,3,15,0,2,15,28,14,33,3,2,11,12,11,2,11,0
H5_MistressQuickly,30,25,92,22,7,23,29,3,68,25,33,23,15,19,8,43,50,52,5,27,45,36,88,7,23,0,17,40,25,7,77,8,12,14,15,33,5,41,0
H5_Montjoy,16,33,110,25,25,29,29,6,73,45,41,38,16,34,11,27,73,53,8,34,53,48,86,12,22,2,20,68,73,7,76,5,8,22,23,29,6,39,1
H5_Nym,24,51,82,14,7,43,21,1,31,47,28,23,25,13,8,21,64,24,2,27,47,48,61,11,12,0,15,35,36,8,91,6,8,24,28,30,20,34,1
H5_Orleans,21,27,90,14,10,16,19,6,34,31,37,22,10,18,8,31,68,29,3,16,47,28,59,13,13,0,14,45,32,11,66,5,1,20,33,20,9,32,0
H5_Pistol,57,78,282,69,44,124,59,15,175,126,76,47,58,93,49,58,151,105,23,101,165,122,203,9,59,9,62,160,147,27,185,24,18,45,71,56,10,76,1
H5_QueenOfFrance,9,14,55,17,3,8,15,9,23,28,26,12,13,9,13,8,36,20,5,11,31,23,36,8,5,1,6,33,28,8,27,2,6,12,18,15,7,17,0
H5_Rambures,6,7,17,7,2,4,4,2,7,10,8,7,0,1,3,7,11,9,1,3,13,4,13,3,3,0,3,16,5,2,17,0,0,4,5,7,3,11,0
H5_SOLDIERS.ENGLISH.Bates,5,10,31,9,4,14,12,3,24,8,13,12,5,15,2,19,28,29,2,17,12,11,27,6,12,0,4,19,12,7,30,3,9,11,9,19,3,18,0
H5_SOLDIERS.ENGLISH.Court,3,1,2,1,0,0,3,1,1,3,0,2,2,0,0,0,3,0,1,1,0,1,4,1,0,0,0,3,2,0,3,0,0,0,0,1,1,1,0
H5_SOLDIERS.ENGLISH.Williams,31,67,158,34,12,73,28,11,65,65,62,38,28,41,25,38,101,60,16,45,75,68,122,14,23,1,31,76,78,8,117,6,8,35,36,49,27,39,1
H5_SOLDIERS.FRENCH.LeFer,7,2,15,3,0,1,5,0,7,0,9,5,4,2,0,0,3,14,7,5,11,12,10,0,0,0,6,7,14,1,8,0,0,10,7,1,7,2,0
H5_Salisbury,9,2,17,10,0,9,6,3,18,6,8,5,1,7,4,1,16,11,3,5,17,11,17,0,3,1,3,18,13,0,11,0,1,3,4,7,2,7,0
H5_Scroop,3,7,23,7,2,11,8,6,14,6,8,8,3,5,4,6,19,14,3,3,15,13,12,0,5,1,9,12,23,4,19,2,1,7,7,5,4,5,0
H5_Warwick,0,1,2,0,4,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0
H5_Westmoreland,6,19,40,8,6,9,8,2,29,16,15,10,8,10,6,16,24,14,4,12,26,15,42,7,7,3,2,19,16,2,22,7,3,7,10,10,3,16,0
H5_York,1,0,4,1,0,3,2,0,2,2,1,0,0,0,1,1,1,3,0,0,3,4,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
H8_Abergavenny,4,16,33,5,1,10,8,2,14,12,13,9,5,7,5,13,22,11,0,5,14,8,23,1,3,0,11,15,19,1,20,3,0,6,12,4,0,10,1
H8_Anne,32,29,76,30,7,28,19,5,57,25,28,36,10,18,12,21,57,45,4,19,40,41,84,14,25,1,24,59,41,8,70,9,10,25,19,29,14,30,0
H8_BishopOfLincoln,2,4,17,3,2,6,1,3,11,4,5,2,1,1,1,4,9,6,1,6,4,6,11,2,3,0,1,9,13,0,12,0,0,3,3,5,3,1,0
H8_Brandon,7,4,23,4,4,1,5,1,7,5,5,9,1,4,1,7,12,10,2,10,11,6,12,3,2,0,4,11,9,2,18,0,1,11,1,2,7,10,1
H8_Buckingham,88,137,402,81,29,126,89,29,199,138,139,106,85,110,53,121,254,153,15,122,216,202,321,43,82,2,93,218,215,25,253,17,22,92,92,93,40,149,1
H8_Butts,0,8,17,5,0,8,1,0,8,7,4,2,8,0,3,7,10,5,2,4,8,6,9,2,4,0,5,11,15,3,10,1,0,1,3,1,2,6,0
H8_Campeius,25,24,108,37,7,17,23,7,59,26,22,27,22,23,11,23,71,41,7,31,47,38,86,10,19,3,18,72,75,7,78,5,7,35,26,28,35,45,0
