play,character,phoneme,zscore
H8,OldLady,V,0.560698541
H8,OldLady,IY,-0.99927516
H8,OldLady,OY,1.538788224
H8,Page,OW,-3.540630393
H8,Page,SH,-2.469932999
H8,Page,TH,38.85628645
H8,Page,NG,-2.114657608
H8,Page,T,17.24776948
H8,Page,CH,-2.297119978
H8,Page,R,7.28910101
H8,Page,Z,-5.122495039
H8,Page,UH,-2.24003318
H8,Page,AW,-2.403830688
H8,Page,AH,1.651635798
H8,Page,AO,-4.447706012
H8,Page,G,-2.959699135
H8,Page,K,14.69849825
H8,Page,N,-9.660415957
H8,Page,M,-4.865476129
H8,Page,S,7.963302502
H8,Page,AA,-4.159792918
H8,Page,IH,5.971702425
H8,Page,UW,-4.017990411
H8,Page,F,-4.727696949
H8,Page,EH,-5.648785123
H8,Page,EY,-4.180046093
H8,Page,D,-6.065069973
H8,Page,ER,-4.343268148
H8,Page,DH,-4.519834907
H8,Page,AY,-3.323009282
H8,Page,AE,13.16057067
H8,Page,HH,11.62709475
H8,Page,JH,-1.866040876
H8,Page,L,-6.398382323
H8,Page,P,-4.07845846
H8,Page,B,-4.318964544
H8,Page,ZH,-0.671145379
H8,Page,Y,-2.050871653
H8,Page,W,-4.504433954
H8,Page,V,-4.483707384
H8,Page,IY,-5.08432182
H8,Page,OY,-1.034298694
H8,Porter,OW,-1.257145026
H8,Porter,SH,-0.392536044
H8,Porter,TH,-0.518369747
H8,Porter,NG,1.495646739
H8,Porter,T,-1.361388434
H8,Porter,CH,-0.745432244
H8,Porter,R,2.179612181
H8,Porter,Z,1.453695377
H8,Porter,UH,-0.186669452
H8,Porter,AW,-0.487539241
H8,Porter,AH,1.253371344
H8,Porter,AO,0.665571293
H8,Porter,G,1.472849989
H8,Porter,K,0.639718558
H8,Porter,N,-1.053162058
H8,Porter,M,-1.241215831
H8,Porter,S,-0.256299579
H8,Porter,AA,1.053908924
H8,Porter,IH,-0.836933877
H8,Porter,UW,2.964514445
H8,Porter,F,-2.400613403
H8,Porter,EH,-2.161531667
H8,Porter,EY,1.965547264
H8,Porter,D,0.107734272
H8,Porter,ER,-2.135198723
H8,Porter,DH,0.532755901
H8,Porter,AY,-1.833216384
H8,Porter,AE,0.25109223
H8,Porter,HH,-1.408308357
H8,Porter,JH,-0.741665772
H8,Porter,L,0.372231985
H8,Porter,P,0.264729163
H8,Porter,B,2.222552018
H8,Porter,ZH,-0.671145379
H8,Porter,Y,2.173153109
H8,Porter,W,-0.900974426
H8,Porter,V,-0.945386583
H8,Porter,IY,0.3319698
H8,Porter,OY,0.131334926
H8,Prologue,OW,3.024389864
H8,Prologue,SH,-0.808015367
H8,Prologue,TH,1.516496244
H8,Prologue,NG,2.808484391
H8,Prologue,T,-0.571526063
H8,Prologue,CH,0.289025965
H8,Prologue,R,0.267898599
H8,Prologue,Z,0.357663671
H8,Prologue,UH,-1.213351525
H8,Prologue,AW,1.428752466
H8,Prologue,AH,-0.035131403
H8,Prologue,AO,-0.680027986
H8,Prologue,G,-0.944904198
H8,Prologue,K,-0.543680378
H8,Prologue,N,0.703420336
H8,Prologue,M,-1.076476757
H8,Prologue,S,-0.81167799
H8,Prologue,AA,-2.421892382
H8,Prologue,IH,0.104352206
H8,Prologue,UW,0.712093571
H8,Prologue,F,1.090011916
H8,Prologue,EH,0.16330416
H8,Prologue,EY,3.501945541
H8,Prologue,D,-0.683650868
H8,Prologue,ER,-0.810356924
H8,Prologue,DH,0.532755901
H8,Prologue,AY,-2.131174915
H8,Prologue,AE,0.25109223
H8,Prologue,HH,-1.783968474
H8,Prologue,JH,-0.179477763
H8,Prologue,L,-0.014660189
H8,Prologue,P,-0.665953737
H8,Prologue,B,-0.337171864
H8,Prologue,ZH,-0.671145379
H8,Prologue,Y,-0.361261749
H8,Prologue,W,0.225106631
H8,Prologue,V,-0.35566657
H8,Prologue,IY,2.498486478
H8,Prologue,OY,0.131334926
H8,SECRETARIES.0.1,OW,6.561310161
H8,SECRETARIES.0.1,SH,-2.469932999
H8,SECRETARIES.0.1,TH,-2.553235737
H8,SECRETARIES.0.1,NG,-2.114657608
H8,SECRETARIES.0.1,T,-8.470149897
H8,SECRETARIES.0.1,CH,-2.297119978
H8,SECRETARIES.0.1,R,11.59461237
H8,SECRETARIES.0.1,Z,10.39350204
H8,SECRETARIES.0.1,UH,-2.24003318
H8,SECRETARIES.0.1,AW,-2.403830688
H8,SECRETARIES.0.1,AH,-7.883284186
H8,SECRETARIES.0.1,AO,5.076796961
H8,SECRETARIES.0.1,G,11.3015454
H8,SECRETARIES.0.1,K,-4.567236877
H8,SECRETARIES.0.1,N,-9.660415957
H8,SECRETARIES.0.1,M,-4.865476129
H8,SECRETARIES.0.1,S,5.997745539
H8,SECRETARIES.0.1,AA,-4.159792918
H8,SECRETARIES.0.1,IH,-6.798412743
H8,SECRETARIES.0.1,UW,3.953621065
H8,SECRETARIES.0.1,F,-4.727696949
H8,SECRETARIES.0.1,EH,-5.648785123
H8,SECRETARIES.0.1,EY,17.57001008
H8,SECRETARIES.0.1,D,-6.065069973
H8,SECRETARIES.0.1,ER,-4.343268148
H8,SECRETARIES.0.1,DH,-4.519834907
H8,SECRETARIES.0.1,AY,-3.323009282
H8,SECRETARIES.0.1,AE,-4.833120105
H8,SECRETARIES.0.1,HH,2.985280705
H8,SECRETARIES.0.1,JH,-1.866040876
H8,SECRETARIES.0.1,L,7.294238951
H8,SECRETARIES.0.1,P,17.88026686
H8,SECRETARIES.0.1,B,-4.318964544
H8,SECRETARIES.0.1,ZH,-0.671145379
H8,SECRETARIES.0.1,Y,12.89850272
H8,SECRETARIES.0.1,W,-4.504433954
H8,SECRETARIES.0.1,V,-4.483707384
H8,SECRETARIES.0.1,IY,14.08464068
H8,SECRETARIES.0.1,OY,-1.034298694
H8,SERVANTS.LARDER.1,OW,-3.540630393
H8,SERVANTS.LARDER.1,SH,-2.469932999
H8,SERVANTS.LARDER.1,TH,-2.553235737
H8,SERVANTS.LARDER.1,NG,4.098424079
H8,SERVANTS.LARDER.1,T,6.482128842
H8,SERVANTS.LARDER.1,CH,-2.297119978
H8,SERVANTS.LARDER.1,R,6.302123362
H8,SERVANTS.LARDER.1,Z,-5.122495039
H8,SERVANTS.LARDER.1,UH,7.477629894
H8,SERVANTS.LARDER.1,AW,-2.403830688
H8,SERVANTS.LARDER.1,AH,-7.883284186
H8,SERVANTS.LARDER.1,AO,10.83579874
H8,SERVANTS.LARDER.1,G,4.6684084
H8,SERVANTS.LARDER.1,K,-4.567236877
H8,SERVANTS.LARDER.1,N,-9.660415957
H8,SERVANTS.LARDER.1,M,1.371623007
H8,SERVANTS.LARDER.1,S,-0.097004884
H8,SERVANTS.LARDER.1,AA,1.323350919
H8,SERVANTS.LARDER.1,IH,-3.828618512
H8,SERVANTS.LARDER.1,UW,8.773665201
H8,SERVANTS.LARDER.1,F,-4.727696949
H8,SERVANTS.LARDER.1,EH,-5.648785123
H8,SERVANTS.LARDER.1,EY,-4.180046093
H8,SERVANTS.LARDER.1,D,2.923593097
H8,SERVANTS.LARDER.1,ER,16.55636624
H8,SERVANTS.LARDER.1,DH,-4.519834907
H8,SERVANTS.LARDER.1,AY,-0.502796608
H8,SERVANTS.LARDER.1,AE,3.536038411
H8,SERVANTS.LARDER.1,HH,-0.106602694
H8,SERVANTS.LARDER.1,JH,-1.866040876
H8,SERVANTS.LARDER.1,L,0.925577886
H8,SERVANTS.LARDER.1,P,7.666906235
H8,SERVANTS.LARDER.1,B,1.065054202
H8,SERVANTS.LARDER.1,ZH,-0.671145379
H8,SERVANTS.LARDER.1,Y,1.947216838
H8,SERVANTS.LARDER.1,W,-4.504433954
H8,SERVANTS.LARDER.1,V,-4.483707384
H8,SERVANTS.LARDER.1,IY,-1.666599827
H8,SERVANTS.LARDER.1,OY,-1.034298694
H8,SERVANTS.PORTER.1,OW,0.001208408
H8,SERVANTS.PORTER.1,SH,0.623361651
H8,SERVANTS.PORTER.1,TH,-0.869921682
H8,SERVANTS.PORTER.1,NG,-0.485617894
H8,SERVANTS.PORTER.1,T,-0.237279395
H8,SERVANTS.PORTER.1,CH,1.125843873
H8,SERVANTS.PORTER.1,R,-0.675594843
H8,SERVANTS.PORTER.1,Z,-0.045105685
H8,SERVANTS.PORTER.1,UH,1.581852401
H8,SERVANTS.PORTER.1,AW,-0.290197546
H8,SERVANTS.PORTER.1,AH,0.54698042
H8,SERVANTS.PORTER.1,AO,0.450056774
H8,SERVANTS.PORTER.1,G,0.373721957
H8,SERVANTS.PORTER.1,K,-0.847227062
H8,SERVANTS.PORTER.1,N,-0.069904263
H8,SERVANTS.PORTER.1,M,1.5395937
H8,SERVANTS.PORTER.1,S,0.704324664
H8,SERVANTS.PORTER.1,AA,0.63238557
H8,SERVANTS.PORTER.1,IH,-1.347753808
H8,SERVANTS.PORTER.1,UW,-0.664080701
H8,SERVANTS.PORTER.1,F,0.325550595
H8,SERVANTS.PORTER.1,EH,0.505414035
H8,SERVANTS.PORTER.1,EY,1.920579425
H8,SERVANTS.PORTER.1,D,0.350618734
H8,SERVANTS.PORTER.1,ER,-0.142101766
H8,SERVANTS.PORTER.1,DH,-0.474979534
H8,SERVANTS.PORTER.1,AY,0.250979774
H8,SERVANTS.PORTER.1,AE,-0.261552339
H8,SERVANTS.PORTER.1,HH,0.066844431
H8,SERVANTS.PORTER.1,JH,-0.935917545
H8,SERVANTS.PORTER.1,L,-0.637462391
H8,SERVANTS.PORTER.1,P,0.284276139
H8,SERVANTS.PORTER.1,B,-0.319251384
H8,SERVANTS.PORTER.1,ZH,-0.671145379
H8,SERVANTS.PORTER.1,Y,-1.002592352
H8,SERVANTS.PORTER.1,W,1.084773394
H8,SERVANTS.PORTER.1,V,-2.044519387
H8,SERVANTS.PORTER.1,IY,-0.155716693
H8,SERVANTS.PORTER.1,OY,-0.070044841
H8,SERVANTS.X.1,OW,1.402872476
H8,SERVANTS.X.1,SH,-2.469932999
H8,SERVANTS.X.1,TH,-2.553235737
H8,SERVANTS.X.1,NG,-2.114657608
H8,SERVANTS.X.1,T,-2.998252219
H8,SERVANTS.X.1,CH,-2.297119978
H8,SERVANTS.X.1,R,6.687114648
H8,SERVANTS.X.1,Z,2.470439594
H8,SERVANTS.X.1,UH,-2.24003318
H8,SERVANTS.X.1,AW,-2.403830688
H8,SERVANTS.X.1,AH,2.260247739
H8,SERVANTS.X.1,AO,0.213221017
H8,SERVANTS.X.1,G,0.529754347
H8,SERVANTS.X.1,K,-2.517690562
H8,SERVANTS.X.1,N,0.987463506
H8,SERVANTS.X.1,M,0.840805982
H8,SERVANTS.X.1,S,0.909601429
H8,SERVANTS.X.1,AA,-1.651546244
H8,SERVANTS.X.1,IH,-4.08136693
H8,SERVANTS.X.1,UW,-2.067489713
H8,SERVANTS.X.1,F,5.348079388
H8,SERVANTS.X.1,EH,-1.622367515
H8,SERVANTS.X.1,EY,9.124509415
H8,SERVANTS.X.1,D,0.78798869
H8,SERVANTS.X.1,ER,1.39301454
H8,SERVANTS.X.1,DH,1.125750377
H8,SERVANTS.X.1,AY,-3.323009282
H8,SERVANTS.X.1,AE,2.823769498
H8,SERVANTS.X.1,HH,-2.03574056
H8,SERVANTS.X.1,JH,7.87057099
H8,SERVANTS.X.1,L,-1.372898938
H8,SERVANTS.X.1,P,1.294421188
H8,SERVANTS.X.1,B,3.069742108
H8,SERVANTS.X.1,ZH,-0.671145379
H8,SERVANTS.X.1,Y,-2.050871653
H8,SERVANTS.X.1,W,-4.504433954
H8,SERVANTS.X.1,V,0.623017999
H8,SERVANTS.X.1,IY,-3.520895786
H8,SERVANTS.X.1,OY,-1.034298694
H8,Sands,OW,0.44510004
H8,Sands,SH,-0.081031308
H8,Sands,TH,0.371755677
H8,Sands,NG,2.468352317
H8,Sands,T,-1.333492207
H8,Sands,CH,0.251969066
H8,Sands,R,0.565502306
H8,Sands,Z,-0.261024701
H8,Sands,UH,3.241474215
H8,Sands,AW,-1.092140968
H8,Sands,AH,0.295002425
H8,Sands,AO,1.520726237
H8,Sands,G,0.019188588
H8,Sands,K,-0.09587553
H8,Sands,N,-1.869059966
H8,Sands,M,1.90029742
H8,Sands,S,-0.719395135
H8,Sands,AA,-1.304795688
H8,Sands,IH,-0.741950399
H8,Sands,UW,-1.797844304
H8,Sands,F,0.289856608
H8,Sands,EH,-0.110937422
H8,Sands,EY,2.887076174
H8,Sands,D,0.43530865
H8,Sands,ER,-1.985468756
H8,Sands,DH,-1.440683654
H8,Sands,AY,1.204698416
H8,Sands,AE,0.795582392
H8,Sands,HH,-0.576625091
H8,Sands,JH,-0.942487606
H8,Sands,L,1.546377761
H8,Sands,P,-1.530271462
H8,Sands,B,0.119726992
H8,Sands,ZH,-0.671145379
H8,Sands,Y,-0.142601384
H8,Sands,W,0.120338938
H8,Sands,V,0.844601333
H8,Sands,IY,-0.190530238
H8,Sands,OY,-1.034298694
H8,Scribe,OW,-3.540630393
H8,Scribe,SH,-2.469932999
H8,Scribe,TH,3.720934228
H8,Scribe,NG,10.02909282
H8,Scribe,T,-0.676840943
H8,Scribe,CH,-2.297119978
H8,Scribe,R,-0.427269964
H8,Scribe,Z,-5.122495039
H8,Scribe,UH,-2.24003318
H8,Scribe,AW,-2.403830688
H8,Scribe,AH,3.674194563
H8,Scribe,AO,2.190583853
H8,Scribe,G,6.979956018
H8,Scribe,K,15.86611855
H8,Scribe,N,5.504745716
H8,Scribe,M,-0.801911589
H8,Scribe,S,-2.539522338
H8,Scribe,AA,-4.159792918
H8,Scribe,IH,4.810782876
H8,Scribe,UW,1.537981151
H8,Scribe,F,-4.727696949
H8,Scribe,EH,-2.781487799
H8,Scribe,EY,3.399518839
H8,Scribe,D,-2.160903232
H8,Scribe,ER,-1.619982488
H8,Scribe,DH,-0.499493865
H8,Scribe,AY,-3.323009282
H8,Scribe,AE,-2.106803349
H8,Scribe,HH,-1.345698415
H8,Scribe,JH,-1.866040876
H8,Scribe,L,-1.626711335
H8,Scribe,P,-4.07845846
H8,Scribe,B,-4.318964544
H8,Scribe,ZH,-0.671145379
H8,Scribe,Y,-2.050871653
H8,Scribe,W,-1.726767311
H8,Scribe,V,2.789507395
H8,Scribe,IY,-0.63092655
H8,Scribe,OY,-1.034298694
H8,Sergeant,OW,-0.959023396
H8,Sergeant,SH,-2.469932999
H8,Sergeant,TH,2.047822237
H8,Sergeant,NG,3.822287044
H8,Sergeant,T,-1.326283345
H8,Sergeant,CH,-2.297119978
H8,Sergeant,R,-0.57016572
H8,Sergeant,Z,-3.139895437
H8,Sergeant,UH,-2.24003318
H8,Sergeant,AW,0.48480135
H8,Sergeant,AH,4.829942428
H8,Sergeant,AO,0.420373222
H8,Sergeant,G,-2.959699135
H8,Sergeant,K,1.854674769
H8,Sergeant,N,3.049433849
H8,Sergeant,M,2.584392329
H8,Sergeant,S,1.265849077
H8,Sergeant,AA,-1.540068672
H8,Sergeant,IH,-2.54170773
H8,Sergeant,UW,-1.980800838
H8,Sergeant,F,-2.09679979
H8,Sergeant,EH,-3.546100419
H8,Sergeant,EY,-1.400872285
H8,Sergeant,D,1.092569181
H8,Sergeant,ER,5.642112787
H8,Sergeant,DH,-0.097459761
H8,Sergeant,AY,0.719295502
H8,Sergeant,AE,1.16477676
H8,Sergeant,HH,-0.26463233
H8,Sergeant,JH,-1.866040876
H8,Sergeant,L,-2.899156932
H8,Sergeant,P,-1.272621372
H8,Sergeant,B,-1.746600063
H8,Sergeant,ZH,-0.671145379
H8,Sergeant,Y,-2.050871653
H8,Sergeant,W,-4.504433954
H8,Sergeant,V,8.850519951
H8,Sergeant,IY,-1.818498622
H8,Sergeant,OY,-1.034298694
H8,Suffolk,OW,0.075174625
H8,Suffolk,SH,0.586093338
H8,Suffolk,TH,-0.890202824
H8,Suffolk,NG,1.372403336
H8,Suffolk,T,-1.304765676
H8,Suffolk,CH,0.239172445
H8,Suffolk,R,0.173150502
H8,Suffolk,Z,0.699898412
H8,Suffolk,UH,-0.56188264
H8,Suffolk,AW,-0.315662802
H8,Suffolk,AH,-0.081115748
H8,Suffolk,AO,0.501019065
H8,Suffolk,G,-0.48975484
H8,Suffolk,K,1.815988594
H8,Suffolk,N,-0.616132792
H8,Suffolk,M,-0.01857384
H8,Suffolk,S,-0.902754099
H8,Suffolk,AA,-0.490600788
H8,Suffolk,IH,2.497102859
H8,Suffolk,UW,0.031844247
H8,Suffolk,F,-0.567392695
H8,Suffolk,EH,-0.328739394
H8,Suffolk,EY,-0.28752852
H8,Suffolk,D,-0.244098404
H8,Suffolk,ER,-0.2829477
H8,Suffolk,DH,-0.457110706
H8,Suffolk,AY,-0.766129767
H8,Suffolk,AE,-0.226301619
H8,Suffolk,HH,1.096468993
H8,Suffolk,JH,0.890710467
H8,Suffolk,L,0.320762928
H8,Suffolk,P,0.738791954
H8,Suffolk,B,0.213665628
H8,Suffolk,ZH,0.382166307
H8,Suffolk,Y,-0.065876874
H8,Suffolk,W,-1.191313496
H8,Suffolk,V,-0.025577242
H8,Suffolk,IY,-0.43642581
H8,Suffolk,OY,-0.081662266
H8,Surrey,OW,-0.668801484
H8,Surrey,SH,0.51594317
H8,Surrey,TH,-1.090863016
H8,Surrey,NG,0.401292985
H8,Surrey,T,-0.220434672
H8,Surrey,CH,-1.55369795
H8,Surrey,R,1.135836462
H8,Surrey,Z,-1.341669333
H8,Surrey,UH,0.465355186
H8,Surrey,AW,1.11557391
H8,Surrey,AH,1.376644034
H8,Surrey,AO,0.194017686
H8,Surrey,G,1.673736246
H8,Surrey,K,1.442674518
H8,Surrey,N,-1.58117062
H8,Surrey,M,-0.445542441
H8,Surrey,S,1.053966697
H8,Surrey,AA,0.974804935
H8,Surrey,IH,-0.033784301
H8,Surrey,UW,0.622341333
H8,Surrey,F,-0.825483235
H8,Surrey,EH,-0.859267882
H8,Surrey,EY,-0.941220889
H8,Surrey,D,-1.136030651
H8,Surrey,ER,-1.381153906
H8,Surrey,DH,1.180578101
H8,Surrey,AY,-0.467938156
H8,Surrey,AE,-0.596818523
H8,Surrey,HH,-0.512605775
H8,Surrey,JH,0.827430212
H8,Surrey,L,0.923422503
H8,Surrey,P,-0.214033125
H8,Surrey,B,0.450280976
H8,Surrey,ZH,0.563815615
H8,Surrey,Y,1.085945255
H8,Surrey,W,-1.051560419
H8,Surrey,V,0.036901827
H8,Surrey,IY,-0.845863832
H8,Surrey,OY,0.0826241
H8,Surveyor,OW,-1.060082623
H8,Surveyor,SH,-0.544237787
H8,Surveyor,TH,-0.784857414
H8,Surveyor,NG,1.117913678
H8,Surveyor,T,-0.324616678
H8,Surveyor,CH,2.197804424
H8,Surveyor,R,-1.420420799
H8,Surveyor,Z,0.338473276
H8,Surveyor,UH,1.031464567
H8,Surveyor,AW,-1.108572287
H8,Surveyor,AH,0.192555526
H8,Surveyor,AO,-1.329363508
H8,Surveyor,G,-1.325492604
H8,Surveyor,K,-0.179311383
H8,Surveyor,N,-1.010028815
H8,Surveyor,M,0.288454219
H8,Surveyor,S,-0.56343768
H8,Surveyor,AA,0.538929709
H8,Surveyor,IH,1.472622669
H8,Surveyor,UW,1.723839336
H8,Surveyor,F,0.833701256
H8,Surveyor,EH,-1.473347116
H8,Surveyor,EY,-2.043741716
H8,Surveyor,D,1.454271841
H8,Surveyor,ER,1.413428333
H8,Surveyor,DH,0.201562145
H8,Surveyor,AY,-0.64731996
H8,Surveyor,AE,0.673845717
H8,Surveyor,HH,2.322891361
H8,Surveyor,JH,1.065337631
H8,Surveyor,L,-1.803314006
H8,Surveyor,P,0.594608318
H8,Surveyor,B,-0.529075144
H8,Surveyor,ZH,2.315612888
H8,Surveyor,Y,-1.194341735
H8,Surveyor,W,-0.329037453
H8,Surveyor,V,-0.042128511
H8,Surveyor,IY,0.145644265
H8,Surveyor,OY,-0.358977522
H8,Usher,OW,-3.540630393
H8,Usher,SH,-2.469932999
H8,Usher,TH,-2.553235737
H8,Usher,NG,-2.114657608
H8,Usher,T,-8.470149897
H8,Usher,CH,-2.297119978
H8,Usher,R,1.98409601
H8,Usher,Z,-5.122495039
H8,Usher,UH,-2.24003318
H8,Usher,AW,-2.403830688
H8,Usher,AH,-1.923959196
H8,Usher,AO,9.243766971
H8,Usher,G,-2.959699135
H8,Usher,K,19.51493203
H8,Usher,N,-9.660415957
H8,Usher,M,11.89672777
H8,Usher,S,-7.105967855
H8,Usher,AA,10.57615611
H8,Usher,IH,-6.798412743
H8,Usher,UW,7.441201051
H8,Usher,F,-4.727696949
H8,Usher,EH,-5.648785123
H8,Usher,EY,-4.180046093
H8,Usher,D,10.03961799
H8,Usher,ER,-4.343268148
H8,Usher,DH,-4.519834907
H8,Usher,AY,-3.323009282
H8,Usher,AE,17.65899336
H8,Usher,HH,-3.662268595
H8,Usher,JH,-1.866040876
H8,Usher,L,3.443189188
H8,Usher,P,-4.07845846
H8,Usher,B,10.15058581
H8,Usher,ZH,-0.671145379
H8,Usher,Y,8.693991147
H8,Usher,W,-4.504433954
H8,Usher,V,-4.483707384
H8,Usher,IY,-5.08432182
H8,Usher,OY,-1.034298694
H8,Vaux,OW,-3.540630393
H8,Vaux,SH,-2.469932999
H8,Vaux,TH,-2.553235737
H8,Vaux,NG,1.224873792
H8,Vaux,T,-2.040670052
H8,Vaux,CH,8.228494251
H8,Vaux,R,3.75243101
H8,Vaux,Z,1.568778683
H8,Vaux,UH,-2.24003318
H8,Vaux,AW,-2.403830688
H8,Vaux,AH,2.843500796
H8,Vaux,AO,-4.447706012
H8,Vaux,G,1.140408657
H8,Vaux,K,0.249196905
H8,Vaux,N,-2.51112545
H8,Vaux,M,-3.18925574
H8,Vaux,S,4.195984913
H8,Vaux,AA,-1.212603111
H8,Vaux,IH,4.375438029
H8,Vaux,UW,0.565686174
H8,Vaux,F,1.191821717
H8,Vaux,EH,1.447775826
H8,Vaux,EY,-1.053475527
H8,Vaux,D,-1.233663583
H8,Vaux,ER,2.396863929
H8,Vaux,DH,3.772118575
H8,Vaux,AY,-3.323009282
H8,Vaux,AE,-2.583908759
H8,Vaux,HH,-1.751098177
H8,Vaux,JH,3.854218527
H8,Vaux,L,-6.398382323
H8,Vaux,P,5.391241806
H8,Vaux,B,1.468855597
H8,Vaux,ZH,-0.671145379
H8,Vaux,Y,-2.050871653
H8,Vaux,W,-2.212858951
H8,Vaux,V,-1.483506258
H8,Vaux,IY,2.263780449
H8,Vaux,OY,-1.034298694
H8,Wolsey,OW,-0.065242621
H8,Wolsey,SH,0.109702124
H8,Wolsey,TH,-0.953462081
H8,Wolsey,NG,0.320107107
H8,Wolsey,T,-0.547145476
H8,Wolsey,CH,0.121842582
H8,Wolsey,R,0.41545413
H8,Wolsey,Z,0.056420387
H8,Wolsey,UH,1.154169848
H8,Wolsey,AW,-0.317834909
H8,Wolsey,AH,0.787400853
H8,Wolsey,AO,0.304638873
H8,Wolsey,G,0.386996138
H8,Wolsey,K,-0.006057324
H8,Wolsey,N,0.55184451
H8,Wolsey,M,0.554220169
H8,Wolsey,S,-0.17962668
H8,Wolsey,AA,-0.633091285
H8,Wolsey,IH,-0.612591687
H8,Wolsey,UW,-0.022313909
H8,Wolsey,F,0.127539854
H8,Wolsey,EH,0.031275577
H8,Wolsey,EY,0.032074776
H8,Wolsey,D,-0.628242238
H8,Wolsey,ER,-0.123591566
H8,Wolsey,DH,-0.616579565
H8,Wolsey,AY,0.088623915
H8,Wolsey,AE,0.086402996
H8,Wolsey,HH,-0.330262687
H8,Wolsey,JH,-0.18877799
H8,Wolsey,L,-0.003066976
H8,Wolsey,P,0.374192332
H8,Wolsey,B,-0.374417413
H8,Wolsey,ZH,-0.047609485
H8,Wolsey,Y,0.19708774
H8,Wolsey,W,-0.34577585
H8,Wolsey,V,0.746955347
H8,Wolsey,IY,-0.309329212
H8,Wolsey,OY,0.84549534
Ham,AMBASSADORS,OW,-3.540630393
Ham,AMBASSADORS,SH,2.69342947
Ham,AMBASSADORS,TH,0.607796579
Ham,AMBASSADORS,NG,4.003567762
Ham,AMBASSADORS,T,-0.617350123
Ham,AMBASSADORS,CH,-2.297119978
Ham,AMBASSADORS,R,0.701715736
Ham,AMBASSADORS,Z,3.050053069
Ham,AMBASSADORS,UH,7.329268456
Ham,AMBASSADORS,AW,1.565282187
Ham,AMBASSADORS,AH,1.578850128
Ham,AMBASSADORS,AO,-4.447706012
Ham,AMBASSADORS,G,2.048066247
Ham,AMBASSADORS,K,-0.155236535
Ham,AMBASSADORS,N,-3.111447513
Ham,AMBASSADORS,M,1.276400145
Ham,AMBASSADORS,S,-0.204011924
Ham,AMBASSADORS,AA,-0.560171679
Ham,AMBASSADORS,IH,2.949766792
Ham,AMBASSADORS,UW,-1.218798525
Ham,AMBASSADORS,F,2.502249479
Ham,AMBASSADORS,EH,1.574177688
Ham,AMBASSADORS,EY,-2.270689969
Ham,AMBASSADORS,D,3.769853995
Ham,AMBASSADORS,ER,-1.599193943
Ham,AMBASSADORS,DH,-0.468804217
Ham,AMBASSADORS,AY,-2.397290594
Ham,AMBASSADORS,AE,2.034700813
Ham,AMBASSADORS,HH,1.006239274
Ham,AMBASSADORS,JH,-1.866040876
Ham,AMBASSADORS,L,2.015785764
Ham,AMBASSADORS,P,-4.07845846
Ham,AMBASSADORS,B,-4.318964544
Ham,AMBASSADORS,ZH,-0.671145379
Ham,AMBASSADORS,Y,-2.050871653
Ham,AMBASSADORS,W,-1.705563642
Ham,AMBASSADORS,V,-0.819339494
Ham,AMBASSADORS,IY,-2.840626408
Ham,AMBASSADORS,OY,-1.034298694
Ham,ATTENDANTS,OW,-3.540630393
Ham,ATTENDANTS,SH,-2.469932999
Ham,ATTENDANTS,TH,-2.553235737
Ham,ATTENDANTS,NG,-2.114657608
Ham,ATTENDANTS,T,9.899792535
Ham,ATTENDANTS,CH,-2.297119978
Ham,ATTENDANTS,R,6.615449548
Ham,ATTENDANTS,Z,11.87121596
Ham,ATTENDANTS,UH,-2.24003318
Ham,ATTENDANTS,AW,-2.403830688
Ham,ATTENDANTS,AH,5.738030091
Ham,ATTENDANTS,AO,-4.447706012
Ham,ATTENDANTS,G,-2.959699135
Ham,ATTENDANTS,K,-4.567236877
Ham,ATTENDANTS,N,17.57497638
Ham,ATTENDANTS,M,1.520125406
Ham,ATTENDANTS,S,-7.105967855
Ham,ATTENDANTS,AA,-4.159792918
Ham,ATTENDANTS,IH,-0.717405472
Ham,ATTENDANTS,UW,-4.017990411
Ham,ATTENDANTS,F,-4.727696949
Ham,ATTENDANTS,EH,3.362720916
Ham,ATTENDANTS,EY,-4.180046093
Ham,ATTENDANTS,D,-6.065069973
Ham,ATTENDANTS,ER,-4.343268148
Ham,ATTENDANTS,DH,-4.519834907
Ham,ATTENDANTS,AY,-3.323009282
Ham,ATTENDANTS,AE,-4.833120105
Ham,ATTENDANTS,HH,-3.662268595
Ham,ATTENDANTS,JH,19.92542369
Ham,ATTENDANTS,L,1.099957936
Ham,ATTENDANTS,P,-4.07845846
Ham,ATTENDANTS,B,-4.318964544
Ham,ATTENDANTS,ZH,-0.671145379
Ham,ATTENDANTS,Y,-2.050871653
Ham,ATTENDANTS,W,-4.504433954
Ham,ATTENDANTS,V,-4.483707384
Ham,ATTENDANTS,IY,8.912063419
Ham,ATTENDANTS,OY,-1.034298694
Ham,ATTENDANTS.0.1,OW,-3.540630393
Ham,ATTENDANTS.0.1,SH,-2.469932999
Ham,ATTENDANTS.0.1,TH,-2.553235737
Ham,ATTENDANTS.0.1,NG,-2.114657608
Ham,ATTENDANTS.0.1,T,2.960036508
Ham,ATTENDANTS.0.1,CH,-2.297119978
Ham,ATTENDANTS.0.1,R,2.573541057
Ham,ATTENDANTS.0.1,Z,6.773102749
Ham,ATTENDANTS.0.1,UH,-2.24003318
