play,character,phoneme,zscore,numlines
3H6,RichardIII,S,-0.5717325795950671,34772
3H6,RichardIII,SH,0.38086255558879684,34772
3H6,RichardIII,T,-0.10032831474985646,34772
3H6,RichardIII,TH,0.896722954583847,34772
3H6,RichardIII,UH,0.6291764053534148,34772
3H6,RichardIII,UW,-0.3022674693268473,34772
3H6,RichardIII,V,-0.4840806492139994,34772
3H6,RichardIII,W,0.567431039460131,34772
3H6,RichardIII,Y,-0.46824753850940704,34772
3H6,RichardIII,Z,-0.21873166796231414,34772
3H6,RichardIII,ZH,-0.29984208610002255,34772
3H6,Rivers,AA,-3.0426538792957345,620
3H6,Rivers,AE,3.893103708003231,620
3H6,Rivers,AH,3.7180285463845975,620
3H6,Rivers,AO,-2.8940553533892897,620
3H6,Rivers,AW,-1.2406348863093846,620
3H6,Rivers,AY,-1.1115880562036653,620
3H6,Rivers,B,1.178733682163779,620
3H6,Rivers,CH,2.6402886432836947,620
3H6,Rivers,D,-0.7380540449664148,620
3H6,Rivers,DH,0.2874315632866906,620
3H6,Rivers,EH,2.222790445362839,620
3H6,Rivers,ER,-3.287165889582392,620
3H6,Rivers,EY,-0.3026736650246272,620
3H6,Rivers,F,-0.4109833372804458,620
3H6,Rivers,G,3.1480948407322074,620
3H6,Rivers,HH,-2.230454864808256,620
3H6,Rivers,IH,0.32149765468234387,620
3H6,Rivers,IY,-3.062653648172066,620
3H6,Rivers,JH,-1.4817891815234456,620
3H6,Rivers,K,-0.6858785063271726,620
3H6,Rivers,L,-1.2011288940769818,620
3H6,Rivers,M,5.240982210206152,620
3H6,Rivers,N,-1.581272824828752,620
3H6,Rivers,NG,-1.6911574995650012,620
3H6,Rivers,OW,-4.034171663896985,620
3H6,Rivers,OY,-0.6414104430050894,620
3H6,Rivers,P,-2.690733607802757,620
3H6,Rivers,R,-4.183099139351399,620
3H6,Rivers,S,2.632803163852658,620
3H6,Rivers,SH,-0.4263659730976823,620
3H6,Rivers,T,0.49061367666852834,620
3H6,Rivers,TH,0.31676759001570953,620
3H6,Rivers,UH,-0.6679792532004935,620
3H6,Rivers,UW,0.6778755199431008,620
3H6,Rivers,V,0.13263546819602767,620
3H6,Rivers,W,2.9267309149571377,620
3H6,Rivers,Y,1.0173751269814444,620
3H6,Rivers,Z,2.4203138983500097,620
3H6,Rivers,ZH,-1.0718024229773868,620
3H6,Rutland,AA,0.4496504693200153,1965
3H6,Rutland,AE,-1.3456237578449173,1965
3H6,Rutland,AH,-1.563950555815301,1965
3H6,Rutland,AO,-0.15701340454468954,1965
3H6,Rutland,AW,0.46291130192900715,1965
3H6,Rutland,AY,1.331267106629353,1965
3H6,Rutland,B,-0.27242062935093203,1965
3H6,Rutland,CH,-1.632874479479477,1965
3H6,Rutland,D,0.9981947540697617,1965
3H6,Rutland,DH,0.20210797268506298,1965
3H6,Rutland,EH,1.824256670008956,1965
3H6,Rutland,ER,0.8903968470580512,1965
3H6,Rutland,EY,0.11069646252516235,1965
3H6,Rutland,F,0.8203764062140789,1965
3H6,Rutland,G,-1.6880172778659326,1965
3H6,Rutland,HH,0.04918193495123098,1965
3H6,Rutland,IH,0.04363802348795314,1965
3H6,Rutland,IY,2.5297871796253464,1965
3H6,Rutland,JH,1.4699017596508035,1965
3H6,Rutland,K,2.9363762181322466,1965
3H6,Rutland,L,2.831502634418592,1965
3H6,Rutland,M,0.6706600347966891,1965
3H6,Rutland,N,-1.62042206144901,1965
3H6,Rutland,NG,-1.16351348051418,1965
3H6,Rutland,OW,-1.2591610723392623,1965
3H6,Rutland,OY,-0.6414104430050894,1965
3H6,Rutland,P,1.3682428951526147,1965
3H6,Rutland,R,-2.204844835803808,1965
3H6,Rutland,S,0.0992804168284804,1965
3H6,Rutland,SH,-1.9741564480800886,1965
3H6,Rutland,T,-1.0429234044783005,1965
3H6,Rutland,TH,-0.767648980750852,1965
3H6,Rutland,UH,-0.9254859732990219,1965
3H6,Rutland,UW,-1.5922633145451757,1965
3H6,Rutland,V,-0.865602677310143,1965
3H6,Rutland,W,-0.3875281160542576,1965
3H6,Rutland,Y,-1.8168237166881158,1965
3H6,Rutland,Z,1.5536422429097663,1965
3H6,Rutland,ZH,0.9011559678864743,1965
3H6,SOLDIERS.MONTGOMERY,AA,-4.418742405987341,59
3H6,SOLDIERS.MONTGOMERY,AE,-4.543600377693558,59
3H6,SOLDIERS.MONTGOMERY,AH,-0.4648062076620439,59
3H6,SOLDIERS.MONTGOMERY,AO,23.42445939697997,59
3H6,SOLDIERS.MONTGOMERY,AW,-2.8420959097095206,59
3H6,SOLDIERS.MONTGOMERY,AY,5.268701556917001,59
3H6,SOLDIERS.MONTGOMERY,B,-4.340050138899742,59
3H6,SOLDIERS.MONTGOMERY,CH,-1.632874479479477,59
3H6,SOLDIERS.MONTGOMERY,D,2.686920211994108,59
3H6,SOLDIERS.MONTGOMERY,DH,3.472408055539229,59
3H6,SOLDIERS.MONTGOMERY,EH,-4.821715020399449,59
3H6,SOLDIERS.MONTGOMERY,ER,-3.287165889582392,59
3H6,SOLDIERS.MONTGOMERY,EY,-2.6083603764690104,59
3H6,SOLDIERS.MONTGOMERY,F,9.74351218060279,59
3H6,SOLDIERS.MONTGOMERY,G,-2.8710661928287835,59
3H6,SOLDIERS.MONTGOMERY,HH,-3.2467760668324677,59
3H6,SOLDIERS.MONTGOMERY,IH,-7.587475971376556,59
3H6,SOLDIERS.MONTGOMERY,IY,-5.036918975566089,59
3H6,SOLDIERS.MONTGOMERY,JH,-1.4817891815234456,59
3H6,SOLDIERS.MONTGOMERY,K,-4.437677416255568,59
3H6,SOLDIERS.MONTGOMERY,L,14.25269518310284,59
3H6,SOLDIERS.MONTGOMERY,M,-4.705412581942188,59
3H6,SOLDIERS.MONTGOMERY,N,-9.442439538176465,59
3H6,SOLDIERS.MONTGOMERY,NG,15.967329004669148,59
3H6,SOLDIERS.MONTGOMERY,OW,-4.034171663896985,59
3H6,SOLDIERS.MONTGOMERY,OY,-0.6414104430050894,59
3H6,SOLDIERS.MONTGOMERY,P,-4.290110534398987,59
3H6,SOLDIERS.MONTGOMERY,R,12.306304959357524,59
3H6,SOLDIERS.MONTGOMERY,S,-7.002260616496863,59
3H6,SOLDIERS.MONTGOMERY,SH,-2.6212552907281004,59
3H6,SOLDIERS.MONTGOMERY,T,-8.575972792381565,59
3H6,SOLDIERS.MONTGOMERY,TH,23.747886283802192,59
3H6,SOLDIERS.MONTGOMERY,UH,-2.896744313363618,59
3H6,SOLDIERS.MONTGOMERY,UW,-4.011876310975067,59
3H6,SOLDIERS.MONTGOMERY,V,10.818950489219224,59
3H6,SOLDIERS.MONTGOMERY,W,7.574995170589497,59
3H6,SOLDIERS.MONTGOMERY,Y,-2.125705475792015,59
3H6,SOLDIERS.MONTGOMERY,Z,-5.080878705632786,59
3H6,SOLDIERS.MONTGOMERY,ZH,-1.0718024229773868,59
3H6,SOLDIERS.YORK.0.1,AA,-1.423726200835021,266
3H6,SOLDIERS.YORK.0.1,AE,-4.543600377693558,266
3H6,SOLDIERS.YORK.0.1,AH,7.64946530370465,266
3H6,SOLDIERS.YORK.0.1,AO,7.931961285604972,266
3H6,SOLDIERS.YORK.0.1,AW,0.6434369059260696,266
3H6,SOLDIERS.YORK.0.1,AY,2.5620084059869477,266
3H6,SOLDIERS.YORK.0.1,B,-1.3371824715563558,266
3H6,SOLDIERS.YORK.0.1,CH,-1.632874479479477,266
3H6,SOLDIERS.YORK.0.1,D,7.4422850778956855,266
3H6,SOLDIERS.YORK.0.1,DH,0.7235084663841479,266
3H6,SOLDIERS.YORK.0.1,EH,-4.821715020399449,266
3H6,SOLDIERS.YORK.0.1,ER,-0.20314163400371182,266
3H6,SOLDIERS.YORK.0.1,EY,-2.6083603764690104,266
3H6,SOLDIERS.YORK.0.1,F,4.808346169341435,266
3H6,SOLDIERS.YORK.0.1,G,10.229460762568667,266
3H6,SOLDIERS.YORK.0.1,HH,-3.2467760668324677,266
3H6,SOLDIERS.YORK.0.1,IH,-4.457721702240949,266
3H6,SOLDIERS.YORK.0.1,IY,-2.8884537663431815,266
3H6,SOLDIERS.YORK.0.1,JH,-1.4817891815234456,266
3H6,SOLDIERS.YORK.0.1,K,-1.7157840894447713,266
3H6,SOLDIERS.YORK.0.1,L,4.96888338054898,266
3H6,SOLDIERS.YORK.0.1,M,-4.705412581942188,266
3H6,SOLDIERS.YORK.0.1,N,1.2510592998332912,266
3H6,SOLDIERS.YORK.0.1,NG,9.994605628237009,266
3H6,SOLDIERS.YORK.0.1,OW,-4.034171663896985,266
3H6,SOLDIERS.YORK.0.1,OY,-0.6414104430050894,266
3H6,SOLDIERS.YORK.0.1,P,-4.290110534398987,266
3H6,SOLDIERS.YORK.0.1,R,4.076188849055437,266
3H6,SOLDIERS.YORK.0.1,S,-4.9052173231266725,266
3H6,SOLDIERS.YORK.0.1,SH,-2.6212552907281004,266
3H6,SOLDIERS.YORK.0.1,T,-8.575972792381565,266
3H6,SOLDIERS.YORK.0.1,TH,9.17727465909463,266
3H6,SOLDIERS.YORK.0.1,UH,-2.896744313363618,266
3H6,SOLDIERS.YORK.0.1,UW,-4.011876310975067,266
3H6,SOLDIERS.YORK.0.1,V,9.012468909423184,266
3H6,SOLDIERS.YORK.0.1,W,0.9467400555599862,266
3H6,SOLDIERS.YORK.0.1,Y,-2.125705475792015,266
3H6,SOLDIERS.YORK.0.1,Z,-5.080878705632786,266
3H6,SOLDIERS.YORK.0.1,ZH,-1.0718024229773868,266
3H6,SOLDIERS.YORK,AA,-4.418742405987341,59
3H6,SOLDIERS.YORK,AE,-4.543600377693558,59
3H6,SOLDIERS.YORK,AH,-0.4648062076620439,59
3H6,SOLDIERS.YORK,AO,23.42445939697997,59
3H6,SOLDIERS.YORK,AW,-2.8420959097095206,59
3H6,SOLDIERS.YORK,AY,5.268701556917001,59
3H6,SOLDIERS.YORK,B,-4.340050138899742,59
3H6,SOLDIERS.YORK,CH,-1.632874479479477,59
3H6,SOLDIERS.YORK,D,2.686920211994108,59
3H6,SOLDIERS.YORK,DH,3.472408055539229,59
3H6,SOLDIERS.YORK,EH,-4.821715020399449,59
3H6,SOLDIERS.YORK,ER,-3.287165889582392,59
3H6,SOLDIERS.YORK,EY,-2.6083603764690104,59
3H6,SOLDIERS.YORK,F,9.74351218060279,59
3H6,SOLDIERS.YORK,G,-2.8710661928287835,59
3H6,SOLDIERS.YORK,HH,-3.2467760668324677,59
3H6,SOLDIERS.YORK,IH,-7.587475971376556,59
3H6,SOLDIERS.YORK,IY,-5.036918975566089,59
3H6,SOLDIERS.YORK,JH,-1.4817891815234456,59
3H6,SOLDIERS.YORK,K,-4.437677416255568,59
3H6,SOLDIERS.YORK,L,14.25269518310284,59
3H6,SOLDIERS.YORK,M,-4.705412581942188,59
3H6,SOLDIERS.YORK,N,-9.442439538176465,59
3H6,SOLDIERS.YORK,NG,15.967329004669148,59
3H6,SOLDIERS.YORK,OW,-4.034171663896985,59
3H6,SOLDIERS.YORK,OY,-0.6414104430050894,59
3H6,SOLDIERS.YORK,P,-4.290110534398987,59
3H6,SOLDIERS.YORK,R,12.306304959357524,59
3H6,SOLDIERS.YORK,S,-7.002260616496863,59
3H6,SOLDIERS.YORK,SH,-2.6212552907281004,59
3H6,SOLDIERS.YORK,T,-8.575972792381565,59
3H6,SOLDIERS.YORK,TH,23.747886283802192,59
3H6,SOLDIERS.YORK,UH,-2.896744313363618,59
3H6,SOLDIERS.YORK,UW,-4.011876310975067,59
3H6,SOLDIERS.YORK,V,10.818950489219224,59
3H6,SOLDIERS.YORK,W,7.574995170589497,59
3H6,SOLDIERS.YORK,Y,-2.125705475792015,59
3H6,SOLDIERS.YORK,Z,-5.080878705632786,59
3H6,SOLDIERS.YORK,ZH,-1.0718024229773868,59
3H6,Somerset,AA,-0.019455578597148023,2995
3H6,Somerset,AE,-0.23719052309574198,2995
3H6,Somerset,AH,-0.652907831317862,2995
3H6,Somerset,AO,2.8344497021123645,2995
3H6,Somerset,AW,0.7718745827411042,2995
3H6,Somerset,AY,-0.7508907022863706,2995
3H6,Somerset,B,0.8491493878944197,2995
3H6,Somerset,CH,-0.02568733292560294,2995
3H6,Somerset,D,0.2771477623480454,2995
3H6,Somerset,DH,-0.9371300070378079,2995
3H6,Somerset,EH,-0.05257586899138484,2995
3H6,Somerset,ER,-1.1553880051671415,2995
3H6,Somerset,EY,-0.873968339397759,2995
3H6,Somerset,F,1.270763770793504,2995
3H6,Somerset,G,0.14743726491633016,2995
3H6,Somerset,HH,1.1491036938923311,2995
3H6,Somerset,IH,0.5252288685683474,2995
3H6,Somerset,IY,2.017253960433902,2995
3H6,Somerset,JH,-0.8541954278303184,2995
3H6,Somerset,K,-1.1451203042811355,2995
3H6,Somerset,L,1.2471978317717367,2995
3H6,Somerset,M,0.12665638315486613,2995
3H6,Somerset,N,-2.235537652940919,2995
3H6,Somerset,NG,-0.3448942336767559,2995
3H6,Somerset,OW,-0.9997436726928242,2995
3H6,Somerset,OY,-0.6414104430050894,2995
3H6,Somerset,P,-0.6808431625630221,2995
3H6,Somerset,R,2.3506880127151013,2995
3H6,Somerset,S,0.06426900741386561,2995
3H6,Somerset,SH,-0.557445767162015,2995
3H6,Somerset,T,0.2591575591150943,2995
3H6,Somerset,TH,-0.3380080611133087,2995
3H6,Somerset,UH,-2.0584794368600794,2995
3H6,Somerset,UW,-1.5865535724951505,2995
3H6,Somerset,V,0.14647767440132284,2995
3H6,Somerset,W,2.495977775551168,2995
3H6,Somerset,Y,-1.1405806786499735,2995
3H6,Somerset,Z,-2.0244842604691065,2995
3H6,Somerset,ZH,0.186679295210235,2995
3H6,Somerville,AA,0.39214976606835367,479
3H6,Somerville,AE,-0.32999338776175363,479
3H6,Somerville,AH,-0.8356909051280076,479
3H6,Somerville,AO,0.6126708392860771,479
3H6,Somerville,AW,4.622982246612374,479
3H6,Somerville,AY,-0.843365551448159,479
3H6,Somerville,B,-4.340050138899742,479
3H6,Somerville,CH,-1.632874479479477,479
3H6,Somerville,D,0.14074059875546757,479
3H6,Somerville,DH,-1.7750633957201805,479
3H6,Somerville,EH,-1.537977039508682,479
3H6,Somerville,ER,0.015411265997926919,479
3H6,Somerville,EY,0.07858161797011308,479
3H6,Somerville,F,-1.4007380796779023,479
3H6,Somerville,G,-2.8710661928287835,479
3H6,Somerville,HH,5.043844132357165,479
3H6,Somerville,IH,3.3050546345914626,479
3H6,Somerville,IY,-0.4354816770729328,479
3H6,Somerville,JH,-1.4817891815234456,479
3H6,Somerville,K,1.3918893939218855,479
3H6,Somerville,L,-0.3339263814622308,479
3H6,Somerville,M,3.021970248703241,479
3H6,Somerville,N,-1.4265254485817505,479
3H6,Somerville,NG,-1.6911574995650012,479
3H6,Somerville,OW,-0.9001889485719529,479
3H6,Somerville,OY,-0.6414104430050894,479
3H6,Somerville,P,-2.4262697065545615,479
3H6,Somerville,R,3.709674061646863,479
3H6,Somerville,S,-0.26530263464617476,479
3H6,Somerville,SH,-0.06343151900131418,479
3H6,Somerville,T,-2.8128168979531596,479
3H6,Somerville,TH,3.833308107968982,479
3H6,Somerville,UH,-2.896744313363618,479
3H6,Somerville,UW,-1.2792650079203867,479
3H6,Somerville,V,-2.7225492270471556,479
3H6,Somerville,W,-0.08334517781592196,479
3H6,Somerville,Y,0.3161629190136121,479
3H6,Somerville,Z,2.2037440331431566,479
3H6,Somerville,ZH,-1.0718024229773868,479
3H6,Son,AA,2.797595852096201,1969
3H6,Son,AE,0.021140528065896728,1969
3H6,Son,AH,-2.027820289840034,1969
3H6,Son,AO,-0.6152364395371587,1969
3H6,Son,AW,0.8904431684514263,1969
3H6,Son,AY,3.646168278149961,1969
3H6,Son,B,0.4834538306912091,1969
3H6,Son,CH,-1.632874479479477,1969
3H6,Son,D,0.91491683251046,1969
3H6,Son,DH,1.3446223756078226,1969
3H6,Son,EH,0.5143591985480475,1969
3H6,Son,ER,0.42823341044546676,1969
3H6,Son,EY,0.07858161797011308,1969
3H6,Son,F,4.2001093449477045,1969
3H6,Son,G,-1.1174523484055028,1969
3H6,Son,HH,0.6024404542198616,1969
3H6,Son,IH,-0.25596498659038913,1969
3H6,Son,IY,-1.2982511705403996,1969
3H6,Son,JH,-1.4817891815234456,1969
3H6,Son,K,-0.4298502342585685,1969
3H6,Son,L,-0.028340734159889382,1969
3H6,Son,M,3.504931675618581,1969
3H6,Son,N,-0.28139486435393407,1969
3H6,Son,NG,-0.6483334934094411,1969
3H6,Son,OW,-0.9001889485719529,1969
3H6,Son,OY,-0.6414104430050894,1969
3H6,Son,P,-0.5624288787101364,1969
3H6,Son,R,-1.708370621784226,1969
3H6,Son,S,-0.8267157998003988,1969
3H6,Son,SH,-1.9817993477964038,1969
3H6,Son,T,-3.0529483935543427,1969
3H6,Son,TH,-0.016159322926612357,1969
3H6,Son,UH,-2.2474190596153063,1969
3H6,Son,UW,-0.9376885950385516,1969
3H6,Son,V,0.45123976895277734,1969
3H6,Son,W,0.26688380153188684,1969
3H6,Son,Y,-1.210004827739905,1969
3H6,Son,Z,0.01835721151037362,1969
3H6,Son,ZH,-1.0718024229773868,1969
3H6,Tutor,AA,4.186656267971436,278
3H6,Tutor,AE,-2.0312619376872707,278
3H6,Tutor,AH,-0.08571279455800009,278
3H6,Tutor,AO,-1.3704282401279748,278
3H6,Tutor,AW,0.4961608714625941,278
3H6,Tutor,AY,2.338246265524267,278
3H6,Tutor,B,4.287907665861537,278
3H6,Tutor,CH,7.274564142618402,278
3H6,Tutor,D,5.025683594843304,278
3H6,Tutor,DH,-1.2207530311505244,278
3H6,Tutor,EH,-1.8848507698844672,278
3H6,Tutor,ER,5.573974225038041,278
3H6,Tutor,EY,-2.6083603764690104,278
3H6,Tutor,F,-1.7648235027304877,278
3H6,Tutor,G,1.3112616614765058,278
3H6,Tutor,HH,-1.128247364021435,278
3H6,Tutor,IH,1.4050574216327942,278
3H6,Tutor,IY,-0.9215489973362943,278
3H6,Tutor,JH,-1.4817891815234456,278
3H6,Tutor,K,0.7760900829876477,278
3H6,Tutor,L,4.486579604152162,278
3H6,Tutor,M,3.9334749135857128,278
3H6,Tutor,N,4.8958856643380235,278
3H6,Tutor,NG,-1.6911574995650012,278
3H6,Tutor,OW,-1.2312434607541745,278
3H6,Tutor,OY,-0.6414104430050894,278
3H6,Tutor,P,-0.9561980676913527,278
3H6,Tutor,R,-4.104519960653749,278
3H6,Tutor,S,-0.9769531256867404,278
3H6,Tutor,SH,-2.6212552907281004,278
3H6,Tutor,T,-3.4216009713082727,278
3H6,Tutor,TH,-2.325839781463969,278
3H6,Tutor,UH,-2.896744313363618,278
3H6,Tutor,UW,-4.011876310975067,278
3H6,Tutor,V,-1.2921091161739462,278
3H6,Tutor,W,-1.7802292467686855,278
3H6,Tutor,Y,-2.125705475792015,278
3H6,Tutor,Z,-5.080878705632786,278
3H6,Tutor,ZH,-1.0718024229773868,278
3H6,WATCHMEN.1,AA,-0.8247229598045572,676
3H6,WATCHMEN.1,AE,-0.34651733674187835,676
3H6,WATCHMEN.1,AH,-1.2564424526734286,676
3H6,WATCHMEN.1,AO,-0.6296824075233143,676
3H6,WATCHMEN.1,AW,-0.05366965720104847,676
3H6,WATCHMEN.1,AY,-0.615413988583115,676
3H6,WATCHMEN.1,B,-1.937756005025033,676
3H6,WATCHMEN.1,CH,2.0872910626908134,676
3H6,WATCHMEN.1,D,-1.4258277801369867,676
3H6,WATCHMEN.1,DH,-1.0692521352387319,676
3H6,WATCHMEN.1,EH,2.537721277949858,676
3H6,WATCHMEN.1,ER,-3.287165889582392,676
3H6,WATCHMEN.1,EY,3.4135507993033776,676
3H6,WATCHMEN.1,F,-0.985109583008853,676
3H6,WATCHMEN.1,G,-1.1243292654424568,676
3H6,WATCHMEN.1,HH,4.716399469027826,676
3H6,WATCHMEN.1,IH,1.1758359822031441,676
3H6,WATCHMEN.1,IY,-1.599374640809437,676
3H6,WATCHMEN.1,JH,1.4236007252794427,676
3H6,WATCHMEN.1,K,2.094866568090343,676
3H6,WATCHMEN.1,L,-0.05350661099655329,676
3H6,WATCHMEN.1,M,0.34579575367824317,676
3H6,WATCHMEN.1,N,-1.7431203748094408,676
3H6,WATCHMEN.1,NG,2.983147751555803,676
3H6,WATCHMEN.1,OW,-0.5222675034886403,676
3H6,WATCHMEN.1,OY,-0.6414104430050894,676
3H6,WATCHMEN.1,P,1.2794844099831777,676
3H6,WATCHMEN.1,R,-0.37616904668175827,676
3H6,WATCHMEN.1,S,3.0635471916800476,676
3H6,WATCHMEN.1,SH,-0.7104104730263248,676
3H6,WATCHMEN.1,T,2.187568363389134,676
3H6,WATCHMEN.1,TH,-0.02521689335224905,676
3H6,WATCHMEN.1,UH,-0.9564076727510156,676
3H6,WATCHMEN.1,UW,-0.9497442331402633,676
3H6,WATCHMEN.1,V,-1.8264205693530569,676
3H6,WATCHMEN.1,W,-2.192959735769782,676
3H6,WATCHMEN.1,Y,-2.125705475792015,676
3H6,WATCHMEN.1,Z,2.537979664686994,676
3H6,WATCHMEN.1,ZH,-1.0718024229773868,676
3H6,WATCHMEN.2,AA,3.1242613699518342,497
3H6,WATCHMEN.2,AE,-1.9009925370943521,497
3H6,WATCHMEN.2,AH,-1.212462661283907,497
3H6,WATCHMEN.2,AO,3.4019910776005875,497
3H6,WATCHMEN.2,AW,-1.086420121093075,497
3H6,WATCHMEN.2,AY,-1.8445403469764725,497
3H6,WATCHMEN.2,B,4.735283255738048,497
3H6,WATCHMEN.2,CH,-1.632874479479477,497
3H6,WATCHMEN.2,D,-1.1973417805741484,497
3H6,WATCHMEN.2,DH,-1.0426927189183928,497
3H6,WATCHMEN.2,EH,4.445723281225606,497
3H6,WATCHMEN.2,ER,1.373137429958725,497
3H6,WATCHMEN.2,EY,4.974787030059183,497
3H6,WATCHMEN.2,F,1.6374424036517714,497
3H6,WATCHMEN.2,G,-0.6714715435274831,497
3H6,WATCHMEN.2,HH,0.095791442047162,497
3H6,WATCHMEN.2,IH,1.8713369308999463,497
3H6,WATCHMEN.2,IY,0.37403044025456667,497
3H6,WATCHMEN.2,JH,2.176849960376488,497
3H6,WATCHMEN.2,K,-3.0666496664545737,497
3H6,WATCHMEN.2,L,-1.846009436261962,497
3H6,WATCHMEN.2,M,-0.1619976768867739,497
3H6,WATCHMEN.2,N,1.3302704023370662,497
3H6,WATCHMEN.2,NG,-1.6911574995650012,497
3H6,WATCHMEN.2,OW,0.3882261677283383,497
3H6,WATCHMEN.2,OY,-0.6414104430050894,497
3H6,WATCHMEN.2,P,-0.7833285323805865,497
3H6,WATCHMEN.2,R,0.07356407409977692,497
3H6,WATCHMEN.2,S,-1.720818248008978,497
3H6,WATCHMEN.2,SH,-0.21500626102956805,497
3H6,WATCHMEN.2,T,1.3636923736881672,497
3H6,WATCHMEN.2,TH,-2.325839781463969,497
3H6,WATCHMEN.2,UH,-2.896744313363618,497
3H6,WATCHMEN.2,UW,-1.441197529582886,497
3H6,WATCHMEN.2,V,-4.536142939047117,497
3H6,WATCHMEN.2,W,0.9855017813788726,497
3H6,WATCHMEN.2,Y,-2.125705475792015,497
3H6,WATCHMEN.2,Z,3.1426509639187232,497
3H6,WATCHMEN.2,ZH,-1.0718024229773868,497
3H6,WATCHMEN.3,AA,-2.451002290524947,817
3H6,WATCHMEN.3,AE,-0.23500063758615738,817
3H6,WATCHMEN.3,AH,0.6079182692736728,817
3H6,WATCHMEN.3,AO,-3.294486621188502,817
3H6,WATCHMEN.3,AW,-0.5520840115141571,817
3H6,WATCHMEN.3,AY,-0.4141601815196329,817
3H6,WATCHMEN.3,B,2.5650948352811844,817
3H6,WATCHMEN.3,CH,1.4223339367956407,817
3H6,WATCHMEN.3,D,-1.619544171070698,817
3H6,WATCHMEN.3,DH,0.056636165297375723,817
3H6,WATCHMEN.3,EH,-2.8070545200461767,817
3H6,WATCHMEN.3,ER,-1.2609470549992978,817
3H6,WATCHMEN.3,EY,2.337170540831985,817
3H6,WATCHMEN.3,F,0.4391538279285768,817
3H6,WATCHMEN.3,G,-1.4365479432844572,817
3H6,WATCHMEN.3,HH,3.29302992880159,817
3H6,WATCHMEN.3,IH,4.750106075071056,817
3H6,WATCHMEN.3,IY,1.3150651212668547,817
3H6,WATCHMEN.3,JH,3.2903488296503802,817
3H6,WATCHMEN.3,K,1.821362311096794,817
3H6,WATCHMEN.3,L,-0.4461220780563272,817
3H6,WATCHMEN.3,M,-1.1496965692901244,817
3H6,WATCHMEN.3,N,-0.30905502339325297,817
3H6,WATCHMEN.3,NG,0.868043443077629,817
3H6,WATCHMEN.3,OW,-0.1886083320488781,817
3H6,WATCHMEN.3,OY,-0.6414104430050894,817
3H6,WATCHMEN.3,P,-2.003078793952204,817
3H6,WATCHMEN.3,R,-4.048337745932725,817
3H6,WATCHMEN.3,S,-1.4911903189442872,817
3H6,WATCHMEN.3,SH,-1.051962445272536,817
3H6,WATCHMEN.3,T,3.210191436159618,817
3H6,WATCHMEN.3,TH,-2.325839781463969,817
3H6,WATCHMEN.3,UH,1.8837952359717798,817
3H6,WATCHMEN.3,UW,-2.3353466709366884,817
3H6,WATCHMEN.3,V,-3.4234550094625993,817
3H6,WATCHMEN.3,W,4.308898447241622,817
3H6,WATCHMEN.3,Y,-2.125705475792015,817
3H6,WATCHMEN.3,Z,1.1761547385911875,817
3H6,WATCHMEN.3,ZH,-1.0718024229773868,817
3H6,Warwick,AA,-0.8548733392193817,38823
3H6,Warwick,AE,-0.7558278338539575,38823
3H6,Warwick,AH,0.2086138108282738,38823
3H6,Warwick,AO,0.5659945893373634,38823
3H6,Warwick,AW,0.886039858488987,38823
3H6,Warwick,AY,-0.18476059285819132,38823
3H6,Warwick,B,-0.3452796636253903,38823
3H6,Warwick,CH,-0.3272324242742139,38823
3H6,Warwick,D,0.35252534116556933,38823
3H6,Warwick,DH,0.11511192717827096,38823
3H6,Warwick,EH,0.549062485310312,38823
3H6,Warwick,ER,-0.2565026514026351,38823
3H6,Warwick,EY,-0.15941825786449662,38823
3H6,Warwick,F,1.4353484894328585,38823
3H6,Warwick,G,-0.4189030662974481,38823
3H6,Warwick,HH,0.21343194226136836,38823
3H6,Warwick,IH,-0.599373438874795,38823
3H6,Warwick,IY,-0.38345992232197823,38823
3H6,Warwick,JH,0.3147997403985135,38823
3H6,Warwick,K,1.1848572458510436,38823
3H6,Warwick,L,0.8187191273557222,38823
3H6,Warwick,M,-0.4483060679741232,38823
3H6,Warwick,N,0.4083628125595381,38823
3H6,Warwick,NG,0.8607472547826394,38823
3H6,Warwick,OW,-1.0408361280396956,38823
3H6,Warwick,OY,0.02637936678747054,38823
3H6,Warwick,P,-0.31085067809763184,38823
3H6,Warwick,R,1.1141046807621113,38823
3H6,Warwick,S,-0.3994192283666584,38823
3H6,Warwick,SH,-0.2261243994876719,38823
3H6,Warwick,T,-0.3611715891472106,38823
3H6,Warwick,TH,-0.13423185914755456,38823
3H6,Warwick,UH,-0.5619310533264321,38823
3H6,Warwick,UW,-0.2760270103527791,38823
3H6,Warwick,V,-0.8905913632249369,38823
3H6,Warwick,W,0.13907708000818805,38823
3H6,Warwick,Y,-0.6470691822602356,38823
3H6,Warwick,Z,0.3215728296383462,38823
3H6,Warwick,ZH,0.09661100079020069,38823
3H6,Westmorland,AA,1.9209027909109544,928
3H6,Westmorland,AE,0.3148906911123748,928
3H6,Westmorland,AH,-0.12443342527388024,928
3H6,Westmorland,AO,-1.8718108143640495,928
3H6,Westmorland,AW,2.691356964918187,928
3H6,Westmorland,AY,1.0028322633855549,928
3H6,Westmorland,B,0.42714833688275455,928
3H6,Westmorland,CH,-1.632874479479477,928
3H6,Westmorland,D,1.5987222996792658,928
3H6,Westmorland,DH,0.5630668561221779,928
