play,character,phoneme,sex,role,genre
AWW,King,AE,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,NG,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,G,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,UH,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,G,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,NG,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,G,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,NG,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,TH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,NG,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,SH,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,OY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,OY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,TH,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,ZH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,SH,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,CH,m,other,comedy
AWW,King,UW,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,G,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AW,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,AY,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,HH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,EY,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,V,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,AA,m,other,comedy
AWW,King,G,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,ZH,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,SH,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,Y,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,F,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,N,m,other,comedy
AWW,King,D,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,OW,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,B,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,ER,m,other,comedy
AWW,King,P,m,other,comedy
AWW,King,AE,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,T,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,AO,m,other,comedy
AWW,King,R,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,EH,m,other,comedy
AWW,King,L,m,other,comedy
AWW,King,K,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,M,m,other,comedy
AWW,King,IH,m,other,comedy
AWW,King,Z,m,other,comedy
AWW,King,DH,m,other,comedy
AWW,King,AH,m,other,comedy
AWW,King,S,m,other,comedy
AWW,King,W,m,other,comedy
AWW,King,IY,m,other,comedy
AWW,King,T,m,other,comedy
AWW,Lafew,Y,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,SH,m,other,comedy
AWW,Lafew,AE,m,other,comedy
AWW,Lafew,L,m,other,comedy
AWW,Lafew,F,m,other,comedy
AWW,Lafew,AY,m,other,comedy
AWW,Lafew,N,m,other,comedy
AWW,Lafew,D,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,V,m,other,comedy
AWW,Lafew,DH,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,K,m,other,comedy
AWW,Lafew,IH,m,other,comedy
AWW,Lafew,NG,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,HH,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,Z,m,other,comedy
AWW,Lafew,B,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,N,m,other,comedy
AWW,Lafew,D,m,other,comedy
AWW,Lafew,M,m,other,comedy
AWW,Lafew,AE,m,other,comedy
AWW,Lafew,D,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,M,m,other,comedy
AWW,Lafew,Y,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,ER,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,F,m,other,comedy
AWW,Lafew,AA,m,other,comedy
AWW,Lafew,DH,m,other,comedy
AWW,Lafew,ER,m,other,comedy
AWW,Lafew,HH,m,other,comedy
AWW,Lafew,IY,m,other,comedy
AWW,Lafew,DH,m,other,comedy
AWW,Lafew,AE,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,OW,m,other,comedy
AWW,Lafew,JH,m,other,comedy
AWW,Lafew,EH,m,other,comedy
AWW,Lafew,N,m,other,comedy
AWW,Lafew,ER,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,L,m,other,comedy
AWW,Lafew,IY,m,other,comedy
AWW,Lafew,IH,m,other,comedy
AWW,Lafew,Z,m,other,comedy
AWW,Lafew,AE,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,AO,m,other,comedy
AWW,Lafew,L,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,AY,m,other,comedy
AWW,Lafew,M,m,other,comedy
AWW,Lafew,Z,m,other,comedy
AWW,Lafew,G,m,other,comedy
AWW,Lafew,UH,m,other,comedy
AWW,Lafew,D,m,other,comedy
AWW,Lafew,M,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,V,m,other,comedy
AWW,Lafew,N,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,EH,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,AH,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,IY,m,other,comedy
AWW,Lafew,HH,m,other,comedy
AWW,Lafew,OW,m,other,comedy
AWW,Lafew,L,m,other,comedy
AWW,Lafew,D,m,other,comedy
AWW,Lafew,HH,m,other,comedy
AWW,Lafew,IH,m,other,comedy
AWW,Lafew,Z,m,other,comedy
AWW,Lafew,V,m,other,comedy
AWW,Lafew,ER,m,other,comedy
AWW,Lafew,CH,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,T,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,Y,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,HH,m,other,comedy
AWW,Lafew,UW,m,other,comedy
AWW,Lafew,Z,m,other,comedy
AWW,Lafew,W,m,other,comedy
AWW,Lafew,ER,m,other,comedy
AWW,Lafew,DH,m,other,comedy
AWW,Lafew,IY,m,other,comedy
AWW,Lafew,N,m,other,comedy
AWW,Lafew,IH,m,other,comedy
AWW,Lafew,S,m,other,comedy
AWW,Lafew,W,m,other,comedy
