,front,monophthong,central,unrounded,diphthong,tense,lax,back,rounded,linguaalveolar,linguapalatal,fricative,nonsonorant,glide,affricate,voiceless,liquid,nasal,labiodental,bilabial,stop,linguavelar,coronal,glottal,sonorant,nonsibilant,voiced,sibilant,noncoronal,linguadental,
R2,RichardII,2645,5671,1976,4528,1461,1320,4351,1050,1143,5715,3500,1143,166,7061,3395,2185,743,1827,1050,1206,891,5671,6341,379,4513,7610,4528,1976,1711,617,3964,4351,813,1565,10009,2645,1461,1320,5233,
TNK,QUEENS.3,142,305,93,242,73,67,238,70,63,322,205,63,8,394,181,106,43,95,70,80,39,305,375,21,248,429,242,93,107,35,213,238,42,99,543,142,73,67,267,
Lr,ATTENDANTS.CORDELIA.1,75,168,57,128,24,51,117,36,40,154,97,40,5,188,86,54,15,46,36,36,20,168,165,17,118,194,128,57,42,22,112,117,18,47,259,75,24,51,141,
1H6,Gloucester,658,1437,489,1124,321,356,1081,290,313,1479,869,313,62,1811,880,479,168,399,290,364,195,1437,1628,97,1070,1816,1124,489,458,133,1065,1081,179,425,2456,658,321,356,1253,
Err,Luciana,339,726,233,543,152,201,525,154,183,729,444,183,22,876,410,234,83,222,154,163,73,726,786,64,549,920,543,233,220,95,505,525,91,206,1219,339,152,201,639,
Lr,France,111,245,87,193,45,59,186,47,52,252,153,52,13,316,150,80,42,67,47,57,29,245,271,9,168,300,193,87,66,22,184,186,28,74,410,111,45,59,213,
Cor,Menenius,1904,4254,1399,3234,785,1137,3117,951,1020,3816,2357,1020,99,4829,2373,1397,487,1308,951,983,548,4254,4195,328,3136,5154,3234,1399,1147,592,2811,3117,495,1047,6918,1904,785,1137,3770,
TNK,COUNTRYMEN.0.5,1,2,1,1,0,1,1,0,1,2,2,1,0,2,0,0,0,0,0,1,0,2,2,0,1,1,1,1,0,1,2,1,0,2,1,1,0,1,1,
R3,CITIZENS.3,96,228,69,160,45,54,174,63,68,260,136,68,8,297,153,77,27,67,63,35,37,228,265,9,168,307,160,69,66,25,158,174,30,70,395,96,45,54,200,
H8,GENTLEMEN.2,269,590,212,471,111,136,454,109,119,536,380,119,12,720,328,177,75,142,109,110,93,590,610,55,375,682,471,212,149,49,413,454,84,166,929,269,111,136,485,
R3,RichardIII,3965,8712,2960,6747,1945,2157,6555,1787,1965,8521,4896,1965,269,10333,5168,3193,1052,2725,1787,1813,1201,8712,9281,584,6689,11277,6747,2960,2549,947,5745,6555,1126,2134,14888,3965,1945,2157,7741,
Cor,SERVANTS.3,171,377,139,292,79,98,279,67,85,350,234,85,10,427,183,113,40,117,67,75,29,377,368,42,266,457,292,139,99,54,236,279,40,112,581,171,79,98,325,
1H4,Archbishop,103,271,112,203,48,63,208,56,68,253,154,68,5,312,153,99,30,81,56,57,34,271,284,17,198,328,203,112,73,26,182,208,38,69,441,103,48,63,226,
2H6,PRENTICES.1,5,10,3,8,2,6,4,2,2,8,3,2,0,12,9,3,1,2,2,3,2,10,11,1,6,11,8,3,3,0,7,4,1,0,18,5,2,6,7,
Ham,Horatio,904,2021,671,1568,434,462,1559,446,453,2015,1134,453,53,2412,1225,700,234,621,446,417,243,2021,2237,135,1521,2570,1568,671,597,224,1363,1559,268,497,3436,904,434,462,1696,
Lr,Fool,715,1459,442,1141,387,344,1115,302,318,1501,916,318,26,1800,858,554,167,448,302,272,206,1459,1647,120,1166,1968,1141,442,440,172,998,1115,252,377,2589,715,387,344,1319,
R2,AbbotOfWestminster,32,71,21,56,20,17,54,18,15,65,37,15,1,77,39,22,11,22,18,24,6,71,73,6,59,82,56,21,29,8,54,54,2,18,118,32,20,17,63,
Ado,Borachio,471,1033,351,797,243,280,753,211,236,967,551,236,33,1158,574,395,98,298,211,219,115,1033,1025,86,759,1258,797,351,266,98,659,753,134,233,1684,471,243,280,892,
3H6,Somerset,138,278,81,217,48,67,211,59,61,256,155,61,7,332,170,85,37,100,59,63,38,278,296,28,219,350,217,81,94,40,201,211,29,61,490,138,48,67,255,
Jn,EXECUTIONERS.0.1,8,16,5,13,4,5,11,3,3,16,6,3,1,21,14,3,1,9,3,5,0,16,19,1,12,22,13,5,6,3,11,11,1,3,30,8,4,5,14,
MV,Portia,2142,4565,1467,3550,904,1121,3444,956,1015,4199,2654,1015,169,5272,2449,1562,604,1310,956,996,528,4565,4614,299,3291,5587,3550,1467,1200,529,2976,3444,627,1124,7439,2142,904,1121,3949,
Rom,PrinceEscalus,262,576,187,435,111,149,427,127,141,561,359,141,17,675,299,187,70,162,127,151,56,576,641,36,445,745,435,187,185,73,375,427,84,169,951,262,111,149,479,
1H4,TRAVELERS.GENTLEMEN,5,14,8,11,3,6,8,1,3,12,8,3,1,13,4,3,2,4,1,1,0,14,10,0,7,15,11,8,2,2,5,8,1,5,15,5,3,6,10,
MND,Egeus,141,298,105,225,70,86,212,52,73,277,183,73,10,348,155,109,41,84,52,58,31,298,305,30,213,368,225,105,77,27,193,212,40,72,489,141,70,86,256,
AWW,SOLDIERS.0.1,3,11,2,9,8,1,10,6,2,6,2,2,0,16,14,1,0,5,6,6,10,11,11,0,11,16,9,2,8,2,11,10,0,2,25,3,8,1,16,
Per,Antiochus,232,483,161,371,101,124,359,90,112,512,310,112,20,618,288,159,64,116,90,123,55,483,552,41,354,599,371,161,146,49,373,359,61,144,828,232,101,124,420,
Tim,Jeweler,37,73,21,55,13,17,56,15,18,62,36,18,5,75,34,17,9,22,15,20,7,73,77,4,59,98,55,21,27,15,36,56,10,13,121,37,13,17,57,
Mac,Macduff,499,1099,384,865,269,271,828,216,234,1173,664,234,30,1376,682,425,119,320,216,223,165,1099,1268,78,863,1445,865,384,332,106,794,828,161,306,1933,499,269,271,971,
Lr,OldMan,25,49,10,36,11,9,40,14,13,44,24,13,0,52,28,21,4,18,14,15,5,49,49,6,45,72,36,10,15,9,25,40,5,9,88,25,11,9,48,
R3,ATTENDANTS.0.1,21,40,11,31,8,8,32,8,9,51,17,9,2,46,27,22,0,15,8,4,4,40,43,6,35,55,31,11,10,3,26,32,1,10,71,21,8,8,38,
Rom,SERVANTS.CAPULET.0.2,15,37,14,25,6,8,29,8,12,39,20,12,0,39,19,15,5,9,8,5,3,37,38,3,29,48,25,14,10,4,20,29,4,8,60,15,6,8,30,
Rom,SERVANTS.CAPULET.Peter,103,213,53,148,66,67,146,57,65,199,129,65,1,225,95,88,21,79,57,59,25,213,205,18,200,302,148,53,58,54,123,146,24,66,359,103,66,67,220,
Ant,Seleucus,15,27,8,22,5,8,19,4,5,24,13,5,2,29,14,12,2,13,4,4,1,27,23,3,21,30,22,8,6,3,20,19,3,5,45,15,5,8,27,
Cor,OFFICERS.2,106,202,69,168,31,53,149,27,34,178,131,34,4,237,102,61,26,43,27,35,17,202,204,23,124,230,168,69,53,10,131,149,39,43,318,106,31,53,157,
Cor,SENATORS.VOLSCIAN.0.1,51,109,38,86,23,29,80,20,23,90,66,23,1,113,46,33,12,33,20,36,11,109,117,6,92,140,86,38,38,21,65,80,17,31,174,51,23,29,88,
Rom,SERVANTS.CAPULET.Gregory,52,119,37,87,35,35,84,30,32,117,83,32,0,156,73,35,20,35,30,28,16,119,142,5,89,161,87,37,36,18,84,84,24,34,211,52,35,35,103,
JC,SOLDIERS.ANTONY.0.2,4,8,2,6,1,3,5,2,2,8,3,2,0,7,4,3,0,2,2,2,0,8,8,1,6,8,6,2,3,0,5,5,0,2,11,4,1,3,5,
1H4,TRAVELERS.CARRIERS.1,70,144,44,121,36,32,112,30,23,125,79,23,4,177,94,51,18,40,30,19,29,144,134,10,88,168,121,44,27,10,97,112,24,27,238,70,36,32,131,
Ant,Maecenas,134,277,101,219,46,88,189,42,58,273,152,58,10,332,170,85,31,87,42,50,35,277,281,19,187,319,219,101,68,34,200,189,24,78,441,134,46,88,238,
WT,Paulina,1003,2339,757,1700,466,633,1706,579,639,2260,1308,639,69,2726,1349,756,263,646,579,564,318,2339,2449,156,1736,2869,1700,757,677,303,1593,1706,255,634,3828,1003,466,633,2013,
2H4,Silence,115,248,86,207,48,61,187,47,41,228,113,41,7,259,139,100,19,88,47,55,39,248,239,11,202,327,207,86,76,26,134,187,21,62,399,115,48,61,222,
H5,Scroop,48,97,31,74,22,29,68,18,23,97,58,23,9,124,57,25,12,35,18,20,7,97,100,6,61,108,74,31,27,9,77,68,8,32,153,48,22,29,85,
2H4,DRAWERS.X,3,8,3,5,2,3,5,2,3,10,3,3,1,10,6,3,0,4,2,1,1,8,7,0,7,11,5,3,1,3,6,5,1,2,15,3,2,3,10,
AWW,GENTLEMEN.2,33,84,31,62,11,21,63,20,22,74,44,22,2,88,42,34,11,28,20,12,10,84,69,5,60,100,62,31,17,9,48,63,8,20,128,33,11,21,79,
LLL,Marcade,13,26,6,21,8,6,20,7,5,18,15,5,0,25,10,13,5,8,7,6,5,26,25,1,21,36,21,6,6,2,10,20,3,6,40,13,8,6,21,
3H6,Montague,43,115,46,88,27,25,90,26,27,128,73,27,4,150,73,52,17,37,26,25,16,115,132,8,98,168,88,46,35,11,80,90,17,31,217,43,27,25,116,
Shr,Widow,38,72,22,59,16,22,50,12,13,63,39,13,1,78,38,31,6,26,12,16,12,72,70,7,58,95,59,22,18,9,41,50,6,20,116,38,16,22,66,
R2,HERALDS.2,24,62,24,47,8,19,43,14,15,59,30,15,1,71,40,21,11,13,14,8,8,62,54,6,37,70,47,24,15,1,38,43,3,10,98,24,8,19,54,
1H4,HenryIV,1192,2657,968,2101,497,670,1987,497,556,2768,1572,556,104,3160,1484,930,328,724,497,542,271,2657,2837,186,1969,3376,2101,968,771,268,1753,1987,310,748,4381,1192,497,670,2292,
2H6,MURDERERS.0.2,10,17,5,13,2,6,11,2,4,13,6,4,0,15,9,5,2,5,2,1,0,17,11,2,9,14,13,5,1,3,10,11,1,1,23,10,2,6,13,
H5,Katherine,173,283,40,245,43,92,191,70,38,341,84,38,17,291,190,109,17,67,70,36,33,283,275,7,210,324,245,40,87,14,177,191,0,60,441,173,43,92,226,
AWW,Helen,1661,3517,1171,2737,808,860,2657,685,780,3387,2079,780,109,4144,1956,1303,469,1141,685,774,423,3517,3635,268,2709,4416,2737,1171,963,443,2437,2657,391,951,5902,1661,808,860,3218,
2H6,HenryVI,1067,2424,840,1867,568,590,1834,517,557,2456,1486,557,70,3045,1489,897,298,769,517,502,408,2424,2710,192,1898,3201,1867,840,741,260,1742,1834,318,678,4265,1067,568,590,2233,
Shr,Bianca,228,487,120,349,120,149,338,139,138,484,250,138,15,560,295,178,57,172,139,118,54,487,510,27,390,596,349,120,146,66,354,338,38,128,822,228,120,149,440,
WT,LADIES.Emilia,66,158,62,113,30,47,111,30,45,152,77,45,2,171,92,60,18,43,30,35,21,158,160,6,118,194,113,62,42,16,95,111,14,39,250,66,30,47,129,
WT,ATTENDANTS.3,282,640,251,492,106,175,465,107,148,576,375,148,35,735,325,214,79,173,107,95,75,640,590,54,408,722,492,251,129,65,421,465,91,151,992,282,106,175,553,
R2,HenryIV,1365,3097,1124,2409,728,741,2356,608,688,3098,1813,688,104,3732,1815,1194,424,929,608,723,468,3097,3404,186,2475,4088,2409,1124,988,293,2119,2356,379,824,5383,1365,728,741,2803,
Tro,Thersites,1004,2177,768,1760,475,494,1683,405,417,2012,1246,417,62,2489,1181,719,244,599,405,383,315,2177,2176,176,1539,2626,1760,768,618,202,1402,1683,299,527,3501,1004,475,494,1852,
Rom,Juliet,1856,3794,1159,3038,1134,922,2872,779,756,3841,2263,756,108,4696,2325,1495,477,1329,779,796,463,3794,4260,248,3029,5071,3038,1159,1125,409,2654,2872,571,967,6758,1856,1134,922,3465,
3H6,PrinceEdward,166,338,97,253,89,87,251,75,85,330,211,85,13,429,205,99,47,94,75,87,50,338,382,27,253,426,253,97,109,45,256,251,47,90,592,166,89,87,300,
WT,ATTENDANTS.1,98,244,112,197,45,55,189,34,47,207,134,47,12,270,124,75,26,71,34,32,30,244,224,14,147,283,197,112,50,22,134,189,37,57,360,98,45,55,193,
AYL,LORDS.FREDERICK.0.1,16,36,17,28,5,11,25,3,8,30,21,8,1,39,17,12,4,6,3,4,2,36,32,5,18,39,28,17,6,0,18,25,6,6,51,16,5,11,25,
R2,SERVANTS.YORK.1,11,33,9,20,15,7,26,13,13,28,14,13,1,41,26,8,4,11,13,15,6,33,39,1,27,47,20,9,15,4,21,26,3,6,62,11,15,7,29,
H8,Gardiner,285,661,241,512,147,173,488,135,149,660,380,149,27,783,376,228,79,193,135,152,72,661,701,45,488,812,512,241,185,75,459,488,70,186,1085,285,147,173,570,
2H6,Stafford,52,117,43,94,28,24,93,22,23,116,77,23,3,150,70,39,17,35,22,31,19,117,139,5,95,170,94,43,41,15,75,93,22,33,212,52,28,24,106,
Cor,OFFICERS.1,62,122,40,101,19,30,92,20,21,95,78,21,2,142,62,44,18,36,20,21,16,122,116,16,82,148,101,40,32,6,76,92,22,22,202,62,19,30,108,
R3,MESSENGERS.X.1,22,65,25,44,11,15,50,18,21,67,34,21,1,71,36,27,6,21,18,15,10,65,74,3,57,95,44,25,25,5,33,50,6,19,109,22,11,15,54,
Cym,Belarius,1064,2346,783,1831,544,590,1756,499,515,2322,1517,515,67,2877,1293,884,303,702,499,507,293,2346,2560,191,1776,3030,1831,783,645,247,1623,1756,335,688,3965,1064,544,590,2093,
1H4,Chamberlain,62,140,46,108,34,28,112,32,32,132,77,32,2,160,81,52,19,38,32,28,21,140,148,14,115,181,108,46,46,17,94,112,23,21,254,62,34,28,127,
1H6,Talbot,1373,3038,1078,2391,727,726,2312,587,647,3134,1869,647,116,3871,1886,1079,442,926,587,721,382,3038,3446,208,2352,4091,2391,1078,964,309,2132,2312,410,809,5414,1373,727,726,2777,
Ham,SOLDIERS.FORTINBRAS.Captain,30,76,22,55,21,20,56,24,21,73,30,21,1,82,51,23,11,22,24,22,9,76,80,1,63,98,55,22,28,12,47,56,7,11,134,30,21,20,65,
2H6,MURDERERS.0.1,13,29,8,21,6,6,23,8,8,31,15,8,1,39,23,10,3,9,8,6,6,29,34,5,22,43,21,8,11,1,18,23,1,6,55,13,6,6,27,
Tim,FRIENDS.0,2,5,2,5,2,1,4,1,0,8,3,0,0,6,3,4,0,2,1,0,0,5,5,1,5,8,5,2,0,1,3,4,0,2,9,2,2,1,6,
LLL,Spring,40,104,37,78,11,35,69,27,26,84,45,26,1,108,62,33,10,25,27,22,24,104,95,3,69,118,78,37,28,8,59,69,9,23,154,40,11,35,82,
2H4,MistressQuickly,539,1253,390,923,333,336,917,324,330,1179,651,330,25,1410,734,479,122,410,324,288,174,1253,1280,89,1005,1625,923,390,352,174,790,917,153,287,2128,539,333,336,1135,
1H6,Mortimer,342,691,225,550,141,160,531,124,141,666,419,141,20,841,402,274,90,221,124,142,106,691,761,41,538,933,550,225,197,67,446,531,113,175,1204,342,141,160,618,
MM,Duke,3047,6794,2264,5098,1317,1789,5005,1483,1696,6236,3972,1696,222,7927,3733,2179,871,1848,1483,1586,787,6794,6818,540,4788,8031,5098,2264,1791,818,4684,5005,847,1714,11001,3047,1317,1789,5897,
AWW,Servant,16,36,12,26,1,11,25,8,10,26,26,10,0,41,15,12,6,6,8,4,7,36,33,7,21,33,26,12,8,1,29,25,6,7,55,16,1,11,29,
Jn,Dauphin,514,1176,430,920,288,288,888,232,256,1176,699,256,40,1457,718,422,155,362,232,257,150,1176,1304,75,885,1521,920,430,350,113,821,888,167,302,2040,514,288,288,1038,
Ant,Proculeius,114,220,55,157,37,81,139,51,63,209,121,63,5,250,124,61,30,56,51,54,25,220,234,15,160,259,157,55,71,28,151,139,21,55,355,114,37,81,176,
H8,Norfolk,680,1529,528,1184,262,335,1194,321,345,1522,931,345,47,1843,865,533,171,415,321,311,238,1529,1657,116,1119,1884,1184,528,421,165,1078,1194,189,455,2507,680,262,335,1305,
JC,Lepidus,9,24,8,19,4,6,18,7,5,27,13,5,0,25,12,11,2,3,7,8,3,24,23,2,20,26,19,8,6,3,19,18,0,9,36,9,4,6,22,
Mac,Banquo,304,729,261,565,165,191,538,164,164,739,425,164,18,909,466,251,78,211,164,180,97,729,813,45,544,925,565,261,209,84,528,538,103,199,1254,304,165,191,640,
Mac,Siward,96,206,73,165,45,49,157,37,41,213,131,41,5,262,126,54,20,65,37,38,19,206,231,18,138,250,165,73,54,30,150,157,27,66,334,96,45,49,169,
R3,Oxford,9,18,6,16,3,4,14,3,2,20,13,2,0,22,9,9,2,3,3,1,3,18,17,1,10,19,16,6,1,0,13,14,2,8,24,9,3,4,15,
H5,Constable,412,926,321,724,188,195,731,193,202,915,566,202,24,1133,543,280,128,264,193,223,109,926,1031,68,677,1141,724,321,296,101,669,731,103,267,1543,412,188,195,779,
Err,Adriana,983,1966,597,1548,480,496,1470,386,418,1947,1209,418,50,2486,1227,761,210,698,386,384,244,1966,2118,228,1482,2513,1548,597,511,210,1455,1470,257,514,3454,983,480,496,1850,
Per,LORDS.TYRE.0.2,29,71,26,50,16,22,49,16,21,79,39,21,0,85,46,27,9,16,16,12,13,71,84,4,56,88,50,26,23,6,53,49,8,18,123,29,16,22,57,
2H4,DollTearsheet,245,572,185,437,147,149,423,142,135,502,305,135,27,655,323,195,66,181,142,140,102,572,554,35,457,732,437,185,163,99,380,423,86,118,994,245,147,149,558,
JC,PLEBEIANS.0.1,115,217,83,192,48,69,148,19,25,219,137,25,2,257,118,68,18,83,19,41,15,217,234,29,169,264,192,83,72,29,162,148,21,69,357,115,48,69,192,
R2,Bagot,92,173,49,139,30,35,138,32,34,161,106,34,6,199,87,65,23,44,32,40,24,173,194,13,136,231,139,49,53,18,104,138,30,40,295,92,30,35,141,
Cym,ATTENDANTS.1,248,501,168,394,79,127,374,85,107,471,331,107,26,636,279,163,40,138,85,88,67,501,540,67,321,602,394,168,117,41,355,374,86,138,819,248,79,127,417,
1H6,MESSENGERS.ENGLISH.X.1,11,30,13,24,9,6,24,6,6,29,18,6,4,37,15,10,4,9,6,7,3,30,31,3,24,45,24,13,11,3,16,24,6,5,56,11,9,6,30,
2H6,Clerk,8,14,3,11,7,2,12,3,3,12,6,3,0,16,10,8,1,7,3,3,4,14,13,1,14,20,11,3,4,2,10,12,2,2,28,8,7,2,17,
TNK,Emilia,1165,2606,950,2016,590,626,1980,491,590,2590,1551,590,74,3060,1435,986,306,815,491,550,310,2606,2770,170,2006,3307,2016,950,713,307,1759,1980,325,750,4316,1165,590,626,2296,
2H4,Colevile,26,56,13,39,12,15,41,17,17,51,30,17,2,58,26,23,7,16,17,13,2,56,56,4,44,75,39,13,15,6,27,41,9,10,92,26,12,15,46,
Tmp,Trinculo,318,732,253,567,185,166,566,161,165,731,402,165,16,852,434,279,81,222,161,141,105,732,789,43,558,923,567,253,209,70,487,566,87,191,1219,318,185,166,621,
H8,GENTLEMEN.1,321,769,283,591,112,200,569,165,178,723,447,178,24,895,424,240,89,186,165,147,104,769,778,62,502,868,591,283,193,69,529,569,86,210,1187,321,112,200,619,
Ado,Beatrice,1136,2335,713,1845,466,529,1806,486,490,2167,1213,490,52,2540,1275,860,259,668,486,446,311,2335,2223,204,1761,2855,1845,713,603,298,1446,1806,246,504,3797,1136,466,529,2078,
Err,Courtesan,124,265,85,201,73,74,191,56,64,261,163,64,12,312,137,116,27,82,56,62,29,265,274,35,209,334,201,85,61,32,187,191,25,76,445,124,73,74,247,
Ham,ATTENDANTS.GUARDS,2,5,2,4,0,0,5,1,1,6,2,1,0,5,3,2,0,2,1,1,0,5,7,2,6,7,4,2,4,0,4,5,0,0,11,2,0,0,4,
Err,Abbess,251,554,206,447,97,127,427,97,107,505,340,107,19,667,308,198,80,175,97,99,61,554,541,55,383,686,447,206,143,42,364,427,75,130,920,251,97,127,509,
Per,PIRATES.0.2,0,2,2,2,2,0,2,0,0,2,2,0,0,4,2,0,0,2,0,2,0,2,4,0,2,4,2,2,2,0,2,2,0,2,4,0,2,0,2,
TGV,Lance,845,1728,556,1336,378,437,1291,327,392,1548,1083,392,39,2039,917,582,200,509,327,290,225,1728,1757,141,1154,2007,1336,556,388,184,1186,1291,280,462,2731,845,378,437,1436,
Oth,MUSICIANS.0.1,9,19,8,14,6,8,11,2,5,16,13,5,1,17,3,5,1,7,2,3,1,19,17,4,16,20,14,8,6,5,13,11,1,7,26,9,6,8,16,
Ado,Balthasar,71,164,50,116,40,45,119,43,48,178,99,48,0,182,83,85,19,51,43,24,25,164,169,9,143,225,116,50,33,25,100,119,19,52,273,71,40,45,156,
AWW,Page,0,6,2,1,1,2,4,4,5,5,3,5,0,5,2,2,1,2,4,4,1,6,7,0,8,10,1,2,4,2,3,4,0,2,11,0,1,2,6,
Tmp,SPIRITS.Iris,121,278,100,223,60,81,197,57,55,302,172,55,15,361,174,110,34,86,57,72,39,278,314,23,227,381,223,100,92,25,207,197,32,83,505,121,60,81,274,
AWW,Steward,167,354,119,264,80,101,253,68,90,342,215,90,11,431,205,136,59,118,68,70,37,354,352,32,263,436,264,119,83,44,258,253,36,88,606,167,80,101,342,
R3,LadyAnne,545,1143,377,907,321,274,869,221,236,1162,739,236,44,1490,707,387,153,382,221,212,131,1143,1303,91,858,1591,907,377,341,130,757,869,217,278,2070,545,321,274,1045,
R3,Catesby,202,441,117,317,89,104,337,122,124,435,247,124,12,510,251,159,49,119,122,120,65,441,497,40,369,606,317,117,163,47,273,337,51,107,772,202,89,104,382,
H5,Gower,218,537,215,418,90,122,415,104,119,499,284,119,24,613,305,178,61,128,104,95,102,537,499,38,371,631,418,215,131,62,353,415,61,124,860,218,90,122,485,
2H6,Beadle,4,7,0,5,2,1,6,3,2,3,2,2,0,4,2,2,1,4,3,2,2,7,4,0,9,10,5,0,3,4,3,6,1,0,13,4,2,1,9,
H5,SOLDIERS.ENGLISH.Court,4,12,4,9,2,2,10,4,3,13,6,3,2,16,8,6,0,5,4,4,2,12,14,0,11,20,9,4,3,2,7,10,3,3,24,4,2,2,13,
Ham,Osric,191,395,128,312,55,98,297,76,83,337,206,83,12,414,196,122,43,85,76,87,60,395,370,34,267,437,312,128,106,39,244,297,35,94,587,191,55,98,311,
2H4,Wart,1,3,2,1,1,3,0,0,2,2,3,2,0,3,0,0,0,0,0,2,0,3,3,1,2,2,1,2,1,1,3,0,0,2,3,1,1,3,2,
H8,Guilford,38,79,21,58,10,21,58,20,21,66,38,21,1,88,49,24,8,26,20,16,16,79,71,9,59,96,58,21,25,10,51,58,6,15,132,38,10,21,76,
R3,ATTENDANTS.RICHMOND,1,4,1,3,1,0,4,2,1,4,0,1,1,4,3,3,0,2,2,2,1,4,4,0,5,8,3,1,2,0,1,4,0,0,9,1,1,0,5,
LLL,Forester,22,46,13,41,8,6,40,11,5,36,20,5,2,46,24,21,5,16,11,13,4,46,39,3,36,51,41,13,8,7,31,40,5,7,75,22,8,6,43,
Cor,Aufidius,925,1905,607,1499,478,473,1432,373,406,1911,1189,406,61,2359,1109,721,234,603,373,441,198,1905,2079,178,1465,2423,1499,607,540,204,1401,1432,259,518,3306,925,478,473,1745,
Oth,Sailor,6,19,9,14,11,5,14,4,5,19,14,5,1,32,17,3,1,10,4,8,2,19,26,4,14,23,14,9,7,4,23,14,2,7,39,6,11,5,20,
Per,KNIGHTS.0.2,12,27,7,19,5,9,18,8,8,20,11,8,1,27,15,9,0,9,8,7,7,27,24,2,21,32,19,7,8,4,16,18,3,6,42,12,5,9,24,
Oth,MESSENGERS.X.2,7,14,6,14,6,3,11,1,0,16,9,0,0,20,11,6,1,5,1,3,3,14,19,0,11,19,14,6,5,0,12,11,3,5,26,7,6,3,12,
R3,HenryVII,481,1126,423,886,226,263,863,222,240,1190,641,240,45,1374,688,445,152,350,222,262,149,1126,1263,55,920,1592,886,423,364,111,702,863,136,298,1996,481,226,263,1031,
Cym,MESSENGERS.2,4,11,3,7,0,2,9,4,4,5,5,4,0,10,5,4,1,2,4,4,4,11,9,1,8,12,7,3,3,1,6,9,1,2,16,4,0,2,9,
Mac,Menteith,38,80,28,67,8,10,70,14,13,71,41,13,0,88,47,31,6,24,14,14,15,80,89,4,60,107,67,28,23,6,41,70,14,17,131,38,8,10,59,
AWW,Countess,970,2175,749,1627,431,602,1573,456,548,2004,1263,548,83,2470,1124,745,271,609,456,467,230,2175,2126,182,1558,2578,1627,749,543,270,1450,1573,265,545,3483,970,431,602,1902,
2H4,Morton,287,650,219,503,108,135,515,144,147,663,416,147,16,813,381,216,90,187,144,166,69,650,757,47,501,866,503,219,209,76,448,515,92,187,1127,287,108,135,557,
TN,Olivia,1005,2157,671,1673,539,565,1592,481,484,2007,1272,484,65,2534,1197,778,286,684,481,471,265,2157,2181,189,1651,2648,1673,671,574,299,1537,1592,283,514,3671,1005,539,565,2004,
MND,FAIRIES.TITANIA.0.2,27,72,33,58,22,15,57,12,14,75,24,14,2,53,27,28,5,27,12,8,6,72,69,3,75,101,58,33,38,9,27,57,4,12,116,27,22,15,59,
Lr,ATTENDANTS.X.3,50,112,44,85,24,24,88,18,27,117,71,27,8,136,57,43,13,38,18,21,15,112,126,8,101,166,85,44,35,23,71,88,25,25,212,50,24,24,111,
Cor,Gentlewoman,6,14,6,12,1,5,9,2,2,8,5,2,0,10,5,3,2,3,2,2,1,14,10,0,7,14,12,6,3,1,3,9,1,2,15,6,1,5,7,
Jn,Arthur,408,913,285,669,229,250,663,220,244,879,477,244,17,1040,546,358,111,300,220,216,124,913,912,66,744,1201,669,285,235,151,583,663,88,212,1572,408,229,250,872,
TGV,Host,69,142,31,104,36,46,96,42,38,122,78,38,4,159,77,50,12,49,42,45,25,142,136,19,124,177,104,31,40,34,106,96,11,36,247,69,36,46,147,
H8,SERVANTS.X.1,9,26,13,20,7,5,21,4,6,30,20,6,2,38,16,11,6,9,4,9,2,26,34,1,23,44,20,13,12,0,17,21,4,9,52,9,7,5,27,
AYL,Corin,237,558,201,422,114,156,402,120,136,521,311,136,10,652,331,179,69,143,120,135,75,558,582,35,396,680,422,201,151,66,368,402,70,137,911,237,114,156,466,
Jn,Hubert,435,965,317,741,226,234,731,213,224,964,554,224,29,1150,567,376,115,306,213,223,123,965,1042,75,791,1265,741,317,283,132,676,731,135,229,1712,435,226,234,899,
Cym,LADIES.IMOGEN,25,61,18,40,12,17,44,18,21,56,34,21,2,72,36,25,2,26,18,19,9,61,67,4,51,83,40,18,18,8,40,44,7,21,102,25,12,17,56,
Tim,SERVANTS.TIMON.3,8,30,12,21,3,7,23,10,9,28,10,9,1,26,15,13,1,10,10,9,1,30,27,3,28,39,21,12,11,4,15,23,2,4,50,8,3,7,27,
LLL,Costard,635,1410,497,1065,338,388,1022,278,345,1259,789,345,26,1526,711,506,158,443,278,287,157,1410,1405,74,1049,1646,1065,497,365,178,929,1022,197,360,2215,635,338,388,1170,
Mac,SOLDIERS.MALCOLM,1,4,2,4,1,0,4,1,0,6,3,0,0,7,4,2,1,0,1,0,3,4,6,1,4,6,4,2,2,0,5,4,0,1,10,1,1,0,5,
Ham,PLAYERS.Queen,109,238,98,204,57,50,188,31,34,268,144,34,8,309,157,104,41,81,31,56,33,238,269,11,201,328,204,98,74,23,182,188,20,72,438,109,57,50,241,
1H6,Bedford,278,566,177,444,147,136,430,111,122,624,399,122,21,744,324,208,98,178,111,140,68,566,703,39,480,815,444,177,214,58,409,430,77,185,1039,278,147,136,521,
Shr,SERVANTS.LORD,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,2,1,1,0,2,
Oth,GENTLEMEN.2,36,91,37,73,19,22,69,18,18,95,57,18,6,118,55,28,12,18,18,19,16,91,107,1,59,116,73,37,25,6,61,69,16,28,149,36,19,22,70,
Ado,Hero,440,974,347,746,240,262,712,187,228,905,519,228,21,1105,565,333,109,296,187,170,136,974,946,60,688,1187,746,347,244,111,606,712,117,233,1560,440,240,262,847,
