filename,bilabilal,linguaalveolar,linguadental,labiodental,linguavelar,glottal,linguapalatal
2H4_Bardolph,0.162408759124,0.518248175182,0.0401459854015,0.043795620438,0.0839416058394,0.0346715328467,0.116788321168
2H4_Bedford,0.156211562116,0.476629766298,0.0658056580566,0.0608856088561,0.0707257072571,0.0405904059041,0.129151291513
2H4_Bullcalf,0.125,0.495,0.025,0.07,0.095,0.035,0.155
2H4_ChiefJustice,0.15578358209,0.475746268657,0.0569029850746,0.0559701492537,0.076026119403,0.0349813432836,0.144589552239
2H4_Chorus,0.173983739837,0.489430894309,0.079674796748,0.0682926829268,0.0634146341463,0.0276422764228,0.0975609756098
2H4_Clarence,0.138554216867,0.509036144578,0.0813253012048,0.0602409638554,0.066265060241,0.0481927710843,0.0963855421687
2H4_Colevile,0.156862745098,0.5,0.0882352941176,0.0686274509804,0.0196078431373,0.0392156862745,0.127450980392
2H4_DRAWERS.1,0.1640625,0.4921875,0.0703125,0.0625,0.0546875,0.0703125,0.0859375
2H4_DRAWERS.Francis,0.116504854369,0.533980582524,0.0970873786408,0.0679611650485,0.0582524271845,0.0291262135922,0.0970873786408
2H4_DRAWERS.Will,0.183333333333,0.583333333333,0.05,0.05,0.0166666666667,0.0333333333333,0.0833333333333
2H4_DRAWERS.X,0.235294117647,0.588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118
2H4_Davy,0.165369649805,0.507782101167,0.0525291828794,0.0622568093385,0.0525291828794,0.0350194552529,0.124513618677
2H4_DollTearsheet,0.162769784173,0.451438848921,0.0773381294964,0.0593525179856,0.091726618705,0.0314748201439,0.125899280576
2H4_Epilogue,0.200657894737,0.504934210526,0.0394736842105,0.0608552631579,0.0542763157895,0.0164473684211,0.123355263158
2H4_Falstaff,0.164084507042,0.491247484909,0.0681086519115,0.0621730382294,0.0724346076459,0.0380281690141,0.103923541247
2H4_Feeble,0.198675496689,0.53642384106,0.0397350993377,0.0397350993377,0.0662251655629,0.0264900662252,0.0927152317881
2H4_GROOMS.1,0.194444444444,0.333333333333,0.0555555555556,0.0277777777778,0.111111111111,0.0,0.277777777778
2H4_GROOMS.2,0.1875,0.5625,0.0625,0.0625,0.0,0.0625,0.0625
2H4_Gloucester,0.1625,0.4875,0.0625,0.05,0.0583333333333,0.0458333333333,0.133333333333
2H4_Harcourt,0.120967741935,0.459677419355,0.0967741935484,0.0887096774194,0.0806451612903,0.00806451612903,0.145161290323
2H4_Hastings,0.146028037383,0.523364485981,0.0595794392523,0.0689252336449,0.0607476635514,0.0432242990654,0.0981308411215
2H4_HenryIV,0.160373167481,0.500666370502,0.0841848067526,0.0610839626833,0.0675255442026,0.0355397601066,0.0906263882719
2H4_HenryV,0.164606376057,0.492517891997,0.0750379527218,0.0661461721969,0.0585556278465,0.0290609412275,0.114075037953
2H4_LadyNorthumberland,0.159420289855,0.492753623188,0.0579710144928,0.0869565217391,0.0724637681159,0.0289855072464,0.101449275362
2H4_LadyPercy,0.139410187668,0.477211796247,0.0710455764075,0.0723860589812,0.0777479892761,0.0482573726542,0.113941018767
2H4_LordBardolph,0.153430994603,0.521973785659,0.0663068619892,0.0616808018504,0.0609097918273,0.0370084811103,0.0986892829607
2H4_MESSENGERS.1,0.138461538462,0.461538461538,0.123076923077,0.0769230769231,0.0615384615385,0.0153846153846,0.123076923077
2H4_MESSENGERS.Gower,0.129310344828,0.491379310345,0.0431034482759,0.0603448275862,0.0689655172414,0.051724137931,0.155172413793
2H4_MistressQuickly,0.169772256729,0.488198757764,0.0633540372671,0.0505175983437,0.072049689441,0.0368530020704,0.119254658385
2H4_Morton,0.142313546423,0.504566210046,0.0700152207002,0.0684931506849,0.0525114155251,0.0357686453577,0.126331811263
2H4_Mouldy,0.156424581006,0.513966480447,0.0223463687151,0.0614525139665,0.0614525139665,0.0614525139665,0.122905027933
2H4_Mowbray,0.144859813084,0.501168224299,0.0864485981308,0.0794392523364,0.0514018691589,0.0315420560748,0.105140186916
2H4_Northumberland,0.144533662755,0.516368128474,0.0741198270537,0.0667078443484,0.0673255095738,0.0339715873996,0.0969734403953
2H4_OFFICERS.Fang,0.138613861386,0.50495049505,0.039603960396,0.0693069306931,0.0792079207921,0.039603960396,0.128712871287
2H4_OFFICERS.Snare,0.114285714286,0.428571428571,0.0,0.0857142857143,0.0857142857143,0.0857142857143,0.2
2H4_Peto,0.131313131313,0.505050505051,0.0606060606061,0.0808080808081,0.131313131313,0.0,0.0909090909091
2H4_Pistol,0.138671875,0.529296875,0.0703125,0.0654296875,0.0791015625,0.0283203125,0.0888671875
2H4_Poins,0.15593220339,0.50395480226,0.0655367231638,0.0553672316384,0.0757062146893,0.0395480225989,0.10395480226
2H4_Porter,0.122448979592,0.510204081633,0.0612244897959,0.0408163265306,0.0612244897959,0.0612244897959,0.142857142857
2H4_SERVANTS.CHIEFJUSTICE.1,0.106666666667,0.54,0.0533333333333,0.06,0.0466666666667,0.0333333333333,0.16
2H4_SERVANTS.FALSTAFF.1,0.162679425837,0.49043062201,0.0478468899522,0.0526315789474,0.0574162679426,0.0526315789474,0.136363636364
2H4_Shadow,0.2,0.5,0.1,0.0,0.0,0.1,0.1
2H4_Shallow,0.151033973412,0.509970457903,0.0491137370753,0.0568685376662,0.0805022156573,0.038035450517,0.11447562777
2H4_Silence,0.190889370933,0.494577006508,0.0455531453362,0.0412147505423,0.0845986984816,0.0238611713666,0.119305856833
2H4_Travers,0.170124481328,0.50622406639,0.0539419087137,0.0331950207469,0.0829875518672,0.0746887966805,0.0788381742739
2H4_Wart,0.0,0.4,0.0,0.0,0.0,0.2,0.4
2H4_Warwick,0.155498281787,0.498281786942,0.0644329896907,0.0549828178694,0.0756013745704,0.0378006872852,0.113402061856
2H4_Westmoreland,0.13298791019,0.49453080023,0.0569948186528,0.0633275762809,0.0616004605642,0.0299366724237,0.160621761658
2H6_Beadle,0.307692307692,0.230769230769,0.0769230769231,0.0769230769231,0.153846153846,0.0,0.153846153846
2H6_Bevis,0.102564102564,0.467948717949,0.0865384615385,0.0865384615385,0.125,0.0448717948718,0.0865384615385
2H6_Bolingbroke,0.178571428571,0.480769230769,0.0521978021978,0.0796703296703,0.0659340659341,0.0412087912088,0.101648351648
2H6_Buckingham,0.137785291631,0.490278951817,0.061707523246,0.0540997464074,0.083685545224,0.0422654268808,0.130177514793
2H6_CITIZENS,0.194444444444,0.388888888889,0.0555555555556,0.0833333333333,0.138888888889,0.0,0.138888888889
2H6_CITIZENS.LONDON.0.1,0.12987012987,0.441558441558,0.12987012987,0.0909090909091,0.0519480519481,0.012987012987,0.142857142857
2H6_CITIZENS.STALBANS.0.1,0.132075471698,0.471698113208,0.0754716981132,0.0754716981132,0.0377358490566,0.0754716981132,0.132075471698
2H6_Cade,0.16133162612,0.486299615877,0.0752880921895,0.0668373879641,0.0660691421255,0.0386683738796,0.105505761844
2H6_CardinalBeaufort,0.149326805386,0.484088127295,0.0660954712362,0.0556915544676,0.0954712362301,0.0336597307222,0.115667074663
2H6_Clerk,0.233333333333,0.4,0.0666666666667,0.0333333333333,0.133333333333,0.0333333333333,0.1
2H6_Clifford,0.143187066975,0.4896073903,0.080831408776,0.0554272517321,0.0623556581986,0.0461893764434,0.122401847575
2H6_Dick,0.134453781513,0.443697478992,0.072268907563,0.0890756302521,0.0974789915966,0.0504201680672,0.112605042017
2H6_DuchessOfGloucester,0.172527472527,0.492307692308,0.078021978022,0.0505494505495,0.078021978022,0.0313186813187,0.0972527472527
2H6_EdwardIV,0.230769230769,0.461538461538,0.0769230769231,0.230769230769,0.0,0.0,0.0
2H6_FOLLOWERS.CADE,0.0944881889764,0.385826771654,0.0708661417323,0.133858267717,0.181102362205,0.0551181102362,0.0787401574803
2H6_FOLLOWERS.CADE.0,0.0977443609023,0.398496240602,0.0676691729323,0.127819548872,0.172932330827,0.0526315789474,0.0827067669173
2H6_GENTLEMEN.1,0.189655172414,0.448275862069,0.0344827586207,0.0689655172414,0.0775862068966,0.0603448275862,0.120689655172
2H6_GENTLEMEN.2,0.111111111111,0.611111111111,0.0,0.0555555555556,0.0,0.0555555555556,0.166666666667
2H6_George,0.114285714286,0.428571428571,0.0428571428571,0.142857142857,0.228571428571,0.0142857142857,0.0285714285714
2H6_Gloucester,0.159252095422,0.49924779712,0.0603911454975,0.0668385987535,0.076724693746,0.0343864173651,0.103159252095
2H6_HERALDS.X.1,0.139534883721,0.53488372093,0.0697674418605,0.046511627907,0.046511627907,0.046511627907,0.116279069767
2H6_HenryVI,0.155573538337,0.496864252478,0.0643334007688,0.0602872749343,0.0825409670241,0.0388428080113,0.101557758446
2H6_Holland,0.15,0.475,0.0916666666667,0.0694444444444,0.0861111111111,0.0388888888889,0.0888888888889
2H6_Horner,0.164556962025,0.490506329114,0.0569620253165,0.0791139240506,0.0791139240506,0.0411392405063,0.0886075949367
2H6_Hume,0.149284253579,0.470347648262,0.0449897750511,0.0695296523517,0.081799591002,0.0368098159509,0.147239263804
2H6_Iden,0.15932642487,0.487046632124,0.0932642487047,0.0531088082902,0.0829015544041,0.029792746114,0.0945595854922
2H6_Jourdain,0.130434782609,0.521739130435,0.108695652174,0.0434782608696,0.0652173913043,0.0434782608696,0.0869565217391
2H6_Lieutenant,0.135107471853,0.483111566018,0.0880245649949,0.0603889457523,0.0829068577277,0.03582395087,0.114636642784
2H6_MESSENGERS.1,0.113989637306,0.554404145078,0.0466321243523,0.0569948186528,0.0725388601036,0.0466321243523,0.108808290155
2H6_MESSENGERS.2,0.0864197530864,0.543209876543,0.0987654320988,0.037037037037,0.0740740740741,0.0246913580247,0.135802469136
2H6_MESSENGERS.Post,0.142857142857,0.43956043956,0.0769230769231,0.0549450549451,0.0879120879121,0.021978021978,0.175824175824
2H6_MESSENGERS.X.1,0.176470588235,0.509803921569,0.0196078431373,0.0,0.0980392156863,0.0392156862745,0.156862745098
2H6_MESSENGERS.X.2,0.140625,0.578125,0.078125,0.046875,0.015625,0.03125,0.109375
2H6_MESSENGERS.X.3,0.158415841584,0.485148514851,0.039603960396,0.0594059405941,0.0891089108911,0.039603960396,0.128712871287
2H6_MURDERERS.0.1,0.147540983607,0.508196721311,0.016393442623,0.0491803278689,0.0983606557377,0.0819672131148,0.0983606557377
2H6_MURDERERS.0.2,0.208333333333,0.541666666667,0.0416666666667,0.0833333333333,0.0,0.0833333333333,0.0416666666667
2H6_Master,0.0,0.611111111111,0.0555555555556,0.0,0.0555555555556,0.0555555555556,0.222222222222
2H6_Mate,0.0588235294118,0.411764705882,0.0,0.117647058824,0.117647058824,0.0,0.294117647059
2H6_MayorOfStAlbans,0.103448275862,0.448275862069,0.0689655172414,0.0689655172414,0.0689655172414,0.0344827586207,0.206896551724
2H6_Michael,0.104838709677,0.395161290323,0.0645161290323,0.145161290323,0.137096774194,0.0483870967742,0.104838709677
2H6_NEIGHBORS.1,0.114285714286,0.428571428571,0.0,0.0857142857143,0.114285714286,0.0571428571429,0.2
2H6_NEIGHBORS.2,0.166666666667,0.333333333333,0.0,0.0833333333333,0.0833333333333,0.166666666667,0.166666666667
2H6_NEIGHBORS.3,0.161290322581,0.451612903226,0.0,0.0645161290323,0.0967741935484,0.0322580645161,0.193548387097
2H6_PETITIONERS,0.25,0.5,0.0,0.0,0.25,0.0,0.0
2H6_PETITIONERS.0.1,0.212121212121,0.478787878788,0.0363636363636,0.0363636363636,0.0969696969697,0.0242424242424,0.115151515152
2H6_PETITIONERS.0.2,0.207317073171,0.426829268293,0.0365853658537,0.0609756097561,0.109756097561,0.0487804878049,0.109756097561
2H6_PRENTICES.1,0.111111111111,0.444444444444,0.0555555555556,0.0555555555556,0.111111111111,0.0555555555556,0.166666666667
2H6_PRENTICES.2,0.16,0.4,0.08,0.16,0.04,0.0,0.16
2H6_QueenMargaret,0.151745379877,0.493223819302,0.0661190965092,0.0642710472279,0.0794661190965,0.0377823408624,0.107392197125
2H6_RichardIII,0.177664974619,0.492385786802,0.0532994923858,0.0558375634518,0.0482233502538,0.0736040609137,0.0989847715736
2H6_SERVANTS.GLOUCESTER.0.1,0.148148148148,0.37037037037,0.037037037037,0.0740740740741,0.0740740740741,0.037037037037,0.259259259259
2H6_SOLDIERS.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2H6_Salisbury,0.154471544715,0.485772357724,0.0670731707317,0.0724932249322,0.0738482384824,0.0352303523035,0.111111111111
2H6_Sawyer,0.126984126984,0.396825396825,0.0634920634921,0.0952380952381,0.0634920634921,0.111111111111,0.142857142857
2H6_Saye,0.143617021277,0.49335106383,0.0531914893617,0.0824468085106,0.0757978723404,0.0345744680851,0.117021276596
2H6_Scales,0.128,0.464,0.056,0.072,0.088,0.04,0.152
2H6_Sheriff,0.190476190476,0.555555555556,0.031746031746,0.031746031746,0.047619047619,0.047619047619,0.0952380952381
2H6_Simpcox,0.185185185185,0.575757575758,0.026936026936,0.043771043771,0.0673400673401,0.013468013468,0.0875420875421
2H6_SimpcoxWife,0.166666666667,0.5,0.00980392156863,0.0980392156863,0.0392156862745,0.0686274509804,0.117647058824
2H6_Smith,0.115384615385,0.461538461538,0.0544871794872,0.0961538461538,0.11858974359,0.0608974358974,0.0929487179487
2H6_Somerset,0.141791044776,0.5,0.0572139303483,0.0522388059701,0.0796019900498,0.0422885572139,0.126865671642
2H6_Spirit,0.110236220472,0.574803149606,0.0551181102362,0.0472440944882,0.0472440944882,0.0708661417323,0.0944881889764
2H6_Stafford,0.142857142857,0.473469387755,0.0897959183673,0.069387755102,0.0775510204082,0.0204081632653,0.126530612245
2H6_Stanley,0.126126126126,0.504504504505,0.0540540540541,0.045045045045,0.0810810810811,0.00900900900901,0.18018018018
2H6_Suffolk,0.155013192612,0.50219876869,0.0672823218997,0.0602462620932,0.0747581354442,0.0340809146878,0.106420404573
2H6_Thump,0.188405797101,0.43768115942,0.0666666666667,0.0695652173913,0.0840579710145,0.0434782608696,0.110144927536
2H6_Vaux,0.125,0.539772727273,0.0454545454545,0.0568181818182,0.107954545455,0.0738636363636,0.0511363636364
2H6_Warwick,0.149114631873,0.484622553588,0.0843429636533,0.0722273998136,0.0796831314073,0.0321528424977,0.0978564771668
2H6_Whitmore,0.180555555556,0.493055555556,0.0729166666667,0.0659722222222,0.0486111111111,0.0208333333333,0.118055555556
2H6_WilliamStafford,0.115789473684,0.442105263158,0.105263157895,0.0842105263158,0.115789473684,0.0105263157895,0.126315789474
2H6_York,0.140482128013,0.50174563591,0.065004156276,0.065004156276,0.0791354945968,0.0397339983375,0.10889443059
2H6_YoungClifford,0.131699846861,0.532924961715,0.0735068912711,0.0857580398162,0.0382848392037,0.0290964777948,0.108728943338
3H6_ALDERMEN,0.0909090909091,0.363636363636,0.181818181818,0.181818181818,0.0909090909091,0.0,0.0909090909091
3H6_ATTENDANTS.EDWARD.1,0.108108108108,0.432432432432,0.0,0.027027027027,0.0810810810811,0.027027027027,0.324324324324
3H6_Clarence,0.158506731946,0.481640146879,0.0740514075887,0.0716034271726,0.0691554467564,0.0354957160343,0.109547123623
3H6_Clifford,0.13237343242,0.489549465862,0.0947515095216,0.0692057594055,0.0617742684626,0.0441244774733,0.108221086856
