filename,fricative,affricate,glide,nasal,liquid,stop,glottal,linguaalveolar,linguapalatal,labiodental,bilabial,linguavelar,linguadental,voiced,voiceless,sibilant,nonsibilant,sonorant,nonsonorant,coronal,noncoronal,monophthong,diphthong,central,front,back,tense,lax,rounded,unrounded
Ant_GUARDS,5,0,1,2,1,3,0,8,0,2,2,0,0,8,4,3,9,4,8,7,5,6,3,3,3,0,0,6,0,6
Ant_GUARDS.0.1,14,0,9,8,8,14,1,29,7,4,11,0,1,36,17,8,45,25,28,30,23,26,10,8,11,7,6,20,5,21
Ant_GUARDS.0.2,8,0,1,3,2,4,0,12,1,2,2,0,1,12,6,5,13,6,12,12,6,9,4,4,4,1,0,9,1,8
Ant_GUARDS.0.3,5,0,1,4,2,3,0,10,1,2,2,0,0,11,4,3,12,7,8,8,7,7,3,3,3,1,0,7,1,6
Ant_GUARDS.CAESAR.0.1,67,0,7,28,19,47,8,91,14,9,27,7,12,106,62,38,130,54,114,100,68,78,6,28,39,11,17,61,10,68
Ant_GUARDS.CAESAR.0.2,7,0,0,3,3,4,1,9,2,1,2,1,1,11,6,4,13,6,11,11,6,8,0,2,5,1,2,6,2,6
Ant_GUARDS.CAESAR.1,14,0,3,6,6,7,2,16,6,2,5,2,3,27,9,7,29,15,21,20,16,19,1,3,13,3,4,15,2,17
Ant_GUARDS.Dercetus,99,2,13,38,30,91,16,154,17,13,46,4,23,170,103,47,226,81,192,166,107,126,25,33,68,25,35,91,24,102
Ant_Gallus,16,0,4,2,7,6,2,14,7,1,7,2,2,23,12,11,24,13,22,22,13,21,5,7,12,2,12,9,7,14
Ant_Iras,80,4,12,53,38,94,11,127,36,19,51,24,13,187,94,37,244,103,178,145,136,132,17,34,70,28,29,103,21,111
Ant_LADIES,2,0,0,0,0,1,0,2,0,1,0,0,0,1,2,1,2,0,3,2,1,2,1,1,1,0,0,2,0,2
Ant_Lepidus,212,9,54,123,110,249,16,384,102,42,137,43,33,460,297,121,636,287,470,412,345,348,38,111,164,73,97,251,79,269
Ant_MESSENGERS.ANTONY.1,57,1,7,26,22,46,4,76,19,17,22,8,13,97,62,23,136,55,104,89,70,69,9,25,32,12,16,53,16,53
Ant_MESSENGERS.ANTONY.2,6,0,2,4,3,2,1,7,3,1,4,0,1,10,7,3,14,9,8,8,9,9,0,3,4,2,1,8,1,8
Ant_MESSENGERS.ANTONY.3,19,0,3,5,7,9,1,19,4,4,7,3,5,25,18,9,34,15,28,27,16,21,3,6,12,3,5,16,4,17
Ant_MESSENGERS.CAESAR.1,36,0,0,17,10,31,6,46,8,8,16,4,6,58,36,16,78,27,67,52,42,41,6,12,24,5,10,31,7,34
Ant_MESSENGERS.CAESAR.2,37,0,5,26,17,33,2,55,12,9,20,11,9,80,38,17,101,48,70,62,56,51,8,14,28,9,12,39,10,41
Ant_MESSENGERS.X.1,2,0,0,3,3,2,0,4,2,1,2,1,0,9,1,1,9,6,4,5,5,3,1,1,0,2,1,2,2,1
Ant_MESSENGERS.X.2,111,2,22,102,35,115,18,179,41,24,92,17,16,270,117,53,334,159,228,188,199,202,21,64,107,31,62,140,35,167
Ant_MESSENGERS.X.3,8,0,0,3,3,6,1,13,2,0,1,2,1,12,8,6,14,6,14,14,6,9,2,3,4,2,5,4,3,6
Ant_MESSENGERS.X.4,2,0,0,2,1,4,0,4,0,0,2,2,1,6,3,1,8,3,6,4,5,2,0,1,0,1,0,2,1,1
Ant_MESSENGERS.X.5,3,0,0,3,1,4,0,8,0,1,0,1,1,7,4,1,10,4,7,6,5,8,0,2,5,1,3,5,1,7
Ant_Maecenas,145,6,32,75,59,153,19,244,40,30,83,30,24,289,181,72,398,166,304,252,218,232,18,75,121,36,74,158,48,184
Ant_Mardian,60,3,15,53,18,78,5,129,18,11,37,12,15,157,70,29,198,86,141,121,106,117,13,45,61,11,24,93,12,105
Ant_Menas,250,3,49,116,114,224,24,338,73,62,135,48,76,483,273,88,668,279,477,411,345,353,59,111,172,70,102,251,73,280
Ant_Octavia,101,3,27,71,72,134,8,194,54,20,87,24,21,278,130,52,356,170,238,222,186,169,30,40,83,46,44,125,43,126
Ant_Octavius,1599,48,306,879,679,1660,184,2586,563,356,832,331,319,3228,1943,740,4431,1864,3307,2816,2355,2427,262,745,1204,478,598,1829,461,1966
Ant_Philo,76,1,5,34,29,77,10,117,16,17,29,15,18,140,82,31,191,68,154,123,99,101,9,47,38,16,19,82,17,84
Ant_Pompey,498,16,90,261,193,486,58,762,146,116,250,94,118,970,574,206,1338,544,1000,840,704,733,107,214,371,148,176,557,139,594
Ant_Proculeius,112,2,27,54,56,112,11,187,41,30,53,21,20,225,138,51,312,137,226,201,162,177,18,42,95,40,63,114,48,129
Ant_SERVANTS,3,0,0,0,1,3,0,2,1,1,1,1,1,6,1,1,6,1,6,4,3,2,0,1,0,1,0,2,0,2
Ant_SERVANTS.0.1,32,1,6,17,18,43,5,60,9,5,22,7,9,77,40,13,104,41,76,68,49,49,3,11,26,12,15,34,9,40
Ant_SERVANTS.0.2,38,1,2,18,14,31,6,54,10,7,13,7,7,68,36,18,86,34,70,59,45,46,6,9,30,7,9,37,5,41
Ant_SERVANTS.X.1,5,0,0,3,1,1,0,5,2,1,2,0,0,7,3,4,6,4,6,6,4,4,0,3,1,0,2,2,1,3
Ant_SERVANTS.X.2,5,0,0,2,3,3,1,8,1,2,1,0,0,9,4,2,11,5,8,8,5,4,2,1,3,0,2,2,1,3
Ant_SOLDIERS.ANTONY,5,1,1,7,1,7,2,15,1,0,1,2,1,16,6,2,20,9,13,9,13,8,4,2,4,2,2,6,3,5
Ant_SOLDIERS.ANTONY.0.1,39,2,12,23,15,40,4,73,9,8,21,9,7,85,46,20,111,50,81,70,61,63,13,17,31,15,12,51,14,49
Ant_SOLDIERS.ANTONY.0.2,37,2,13,27,22,39,9,70,17,10,22,7,5,96,44,13,127,62,78,67,73,55,16,16,28,11,16,39,12,43
Ant_SOLDIERS.ANTONY.0.3,8,1,4,13,2,18,2,30,5,0,2,4,3,35,11,3,43,19,27,22,24,16,6,5,4,7,6,10,9,7
Ant_SOLDIERS.ANTONY.0.4,7,1,2,9,2,11,2,24,1,0,2,2,1,22,10,4,28,13,19,16,16,13,4,3,7,3,2,11,3,10
Ant_SOLDIERS.ANTONY.X.1,45,1,12,29,13,55,5,86,14,6,21,14,9,94,61,25,130,54,101,87,68,59,11,16,23,20,16,43,15,44
Ant_SOLDIERS.ANTONY.X.2,10,0,1,4,5,12,1,14,5,2,4,2,4,19,13,3,29,10,22,19,13,19,1,6,10,3,5,14,4,15
Ant_SOLDIERS.ANTONY.X.3,46,1,3,18,12,21,5,52,5,9,11,5,14,66,35,18,83,33,68,60,41,51,7,16,27,8,15,36,10,41
Ant_SOLDIERS.CAESAR.X.1,33,0,7,25,8,31,4,57,9,6,15,5,8,67,37,15,89,40,64,55,49,43,9,13,19,11,7,36,8,35
Ant_Scarus,146,9,20,83,63,144,19,254,35,34,67,30,26,298,167,67,398,166,299,247,218,231,21,79,118,34,39,192,32,199
Ant_Seleucus,12,0,2,11,7,14,3,21,6,1,12,0,3,28,18,5,41,20,26,25,21,22,3,5,13,4,6,16,4,18
Ant_Silius,44,3,7,24,21,49,3,83,17,7,16,7,15,91,57,19,129,52,96,92,56,63,11,23,31,9,13,50,8,55
Ant_Soothsayer,112,5,23,53,41,89,13,151,46,29,50,11,23,204,119,47,276,117,206,165,158,166,25,40,87,39,46,120,38,128
Ant_Taurus,0,0,0,1,2,0,0,1,1,0,1,0,0,3,0,0,3,3,0,2,1,0,1,0,0,0,0,0,0,0
Ant_Thidias,107,2,21,61,43,104,12,171,44,23,53,15,20,218,120,52,286,125,213,184,154,181,11,51,90,40,52,129,44,137
Ant_Varrius,22,1,1,7,9,15,1,29,7,6,7,2,3,29,26,12,43,17,38,34,21,26,3,8,16,2,5,21,3,23
Ant_Ventidius,126,3,25,73,50,110,21,172,37,32,75,29,21,249,138,52,335,148,239,185,202,195,21,66,97,32,40,155,42,153
Ant_WATCHMEN.1,14,0,4,6,4,13,3,26,2,0,7,2,1,20,21,10,31,14,27,25,16,19,1,4,10,5,6,13,5,14
Ant_WATCHMEN.2,16,0,4,5,3,12,2,20,2,2,9,2,3,19,21,9,31,12,28,21,19,20,0,6,12,2,7,13,4,16
Ant_WATCHMEN.Sentry,53,0,8,21,26,34,7,59,21,11,24,8,12,93,49,23,119,55,87,80,62,72,8,23,42,7,18,54,11,61
Cor_AEDILES,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
Cor_AEDILES.X.2,27,0,4,9,10,15,4,31,6,6,10,3,5,45,20,12,53,23,42,36,29,35,6,8,24,3,9,26,4,31
Cor_AEDILES.X.3,24,0,6,7,14,18,2,28,10,5,16,0,8,46,23,9,60,27,42,43,26,37,0,14,16,7,7,30,7,30
Cor_Adrian,77,5,23,56,34,77,9,135,34,18,43,17,16,181,91,34,238,113,159,132,140,127,19,39,57,31,32,95,29,98
Cor_Aufidius,1109,30,185,611,445,1037,146,1680,374,229,550,180,258,2129,1288,476,2941,1241,2176,1873,1544,1553,261,443,815,295,351,1202,293,1260
Cor_CITIZENS.ANTIUM.1,17,0,2,4,3,9,3,19,4,3,2,0,4,21,14,7,28,9,26,21,14,17,3,6,8,3,4,13,3,14
Cor_CITIZENS.ROMAN,73,0,17,33,29,77,14,104,27,9,45,18,12,139,90,38,191,79,150,116,113,105,5,18,66,21,34,71,14,91
Cor_CITIZENS.ROMAN.0.1,253,6,53,112,100,261,36,379,84,47,137,52,50,478,307,120,665,265,520,421,364,395,29,95,217,83,120,275,72,323
Cor_CITIZENS.ROMAN.0.2,233,4,62,103,107,252,30,371,90,34,125,58,53,469,292,116,645,272,489,428,333,369,30,103,193,73,89,280,69,300
Cor_CITIZENS.ROMAN.0.3,92,0,24,45,35,103,15,148,32,12,55,20,17,187,112,48,251,104,195,159,140,143,7,28,89,26,41,102,18,125
Cor_CITIZENS.ROMAN.1,49,1,9,34,18,48,7,94,8,10,25,9,6,89,70,26,133,61,98,82,77,75,5,25,33,17,19,56,16,59
Cor_CITIZENS.ROMAN.2,62,2,25,41,21,44,8,94,26,14,34,12,7,127,68,33,162,87,108,93,102,92,11,26,46,20,26,66,23,69
Cor_CITIZENS.ROMAN.3,260,1,78,124,91,248,37,377,81,56,151,54,46,501,301,121,681,293,509,425,377,387,43,111,187,89,107,280,89,298
Cor_CITIZENS.ROMAN.4,39,0,12,31,21,37,8,66,24,14,16,9,3,103,37,14,126,64,76,59,81,67,0,16,30,21,21,46,17,50
Cor_CITIZENS.ROMAN.5,19,0,6,16,12,18,1,35,12,6,8,6,3,50,21,9,62,34,37,34,37,29,2,6,16,7,7,22,7,22
Cor_CITIZENS.ROMAN.6,12,0,3,27,7,18,1,40,3,1,12,7,3,49,18,7,60,37,30,25,42,29,2,6,17,6,4,25,1,28
Cor_CITIZENS.ROMAN.7,19,0,2,26,12,25,3,41,7,3,16,9,5,60,24,8,76,40,44,36,48,39,2,8,23,8,5,34,4,35
Cor_CITIZENS.ROMAN.8,7,0,2,19,6,11,0,26,3,0,9,5,2,32,13,5,40,27,18,17,28,18,2,3,12,3,2,16,1,17
Cor_CITIZENS.VOLSCIAN,12,0,0,8,6,17,4,22,2,1,8,5,1,23,20,6,37,14,29,23,20,22,4,7,11,4,8,14,4,18
Cor_CONSPIRATORS,3,0,0,2,7,7,2,8,1,1,2,5,0,10,9,0,19,9,10,9,10,10,0,0,9,1,0,10,1,9
Cor_CONSPIRATORS.0.1,26,1,6,18,22,33,8,57,9,2,13,10,7,67,39,9,97,46,60,59,47,49,4,11,34,4,6,43,5,44
Cor_CONSPIRATORS.0.2,29,1,7,12,20,25,6,44,13,6,12,8,5,61,33,12,82,39,55,50,44,39,2,6,25,8,9,30,8,31
Cor_CONSPIRATORS.0.3,60,1,12,19,31,47,13,80,16,15,26,11,9,98,72,23,147,62,108,90,80,86,5,23,49,14,16,70,16,70
Cor_Cominius,1076,21,203,536,431,980,145,1594,351,235,516,180,226,2085,1162,470,2777,1170,2077,1765,1482,1544,172,434,772,338,352,1192,316,1228
Cor_Coriolanus,3434,98,706,1954,1485,3253,295,5282,1213,749,1900,606,885,7243,3687,1505,9425,4145,6785,5969,4961,4942,838,1470,2386,1086,1160,3782,1044,3898
Cor_Gentlewoman,5,0,1,2,3,5,0,8,2,2,2,1,1,13,3,2,14,6,10,10,6,13,1,5,6,2,5,8,2,11
Cor_Herald,14,0,5,9,6,14,2,22,1,4,6,7,6,34,14,2,46,20,28,21,27,26,3,4,17,5,5,21,3,23
Cor_LORDS.VOLSCIAN,3,0,3,2,6,1,1,6,2,1,4,1,0,12,3,1,14,11,4,7,8,6,0,1,3,2,2,4,1,5
Cor_LORDS.VOLSCIAN.0.1,52,0,10,28,26,48,10,70,19,15,30,12,8,110,54,19,145,64,100,82,82,83,2,21,44,18,18,65,14,69
Cor_LORDS.VOLSCIAN.0.2,42,1,5,16,17,33,7,60,9,9,20,3,6,69,45,20,94,38,76,63,51,48,7,17,27,4,7,41,4,44
Cor_LORDS.VOLSCIAN.0.3,5,0,5,4,9,11,1,15,6,1,9,2,0,23,11,3,31,18,16,17,17,15,0,3,5,7,3,12,4,11
Cor_Lartius,206,9,33,95,96,188,27,313,70,36,92,39,50,394,233,93,534,224,403,349,278,291,49,89,137,65,71,220,64,227
Cor_MESSENGERS.TRIBUNES.1,61,3,10,38,31,55,5,102,23,15,29,10,14,140,58,27,171,79,119,106,92,87,13,31,41,15,17,70,14,73
Cor_MESSENGERS.TRIBUNES.2,68,2,12,38,34,74,4,115,32,16,26,17,18,156,72,30,198,84,144,131,97,107,12,37,45,25,19,88,20,87
Cor_MESSENGERS.X.1,9,0,1,2,4,1,0,8,3,1,2,1,2,14,3,6,11,7,10,12,5,8,0,3,2,3,2,6,2,6
Cor_MESSENGERS.X.2,9,0,3,4,2,6,1,12,2,2,4,0,3,17,7,3,21,9,15,12,12,11,2,2,7,2,1,10,1,10
Cor_MESSENGERS.X.3,33,1,3,16,16,26,3,50,12,8,14,2,6,62,33,16,79,35,60,55,40,45,10,15,21,9,10,35,10,35
Cor_MESSENGERS.X.4,50,1,3,29,15,41,6,73,12,7,18,10,13,88,51,24,115,47,92,80,59,62,6,24,24,14,12,50,11,51
Cor_Menenius,2156,50,554,1208,1014,2234,254,3454,878,472,1210,462,486,4667,2549,944,6272,2776,4440,3835,3381,3515,383,1015,1685,815,833,2682,775,2740
Cor_NOBLES.0.1,1,0,1,1,1,2,0,3,1,0,1,0,1,6,0,0,6,3,3,3,3,2,0,1,0,1,1,1,1,1
Cor_Nicanor,124,1,26,81,57,104,7,185,49,24,67,27,34,267,126,59,334,164,229,214,179,198,27,67,103,28,41,157,36,162
Cor_OFFICERS.1,73,1,5,40,26,60,15,95,12,16,32,13,22,132,73,20,185,71,134,105,100,97,8,27,55,15,22,75,13,84
Cor_OFFICERS.2,124,1,10,59,48,98,21,162,32,25,43,18,39,214,126,39,301,117,223,187,153,160,15,44,93,23,31,129,22,138
Cor_SENATORS.ROMAN,5,0,3,6,7,14,1,17,3,0,10,4,0,21,14,4,31,16,19,17,18,15,1,4,9,2,4,11,2,13
Cor_SENATORS.ROMAN.0.1,141,2,36,85,74,170,15,244,53,30,90,39,37,327,181,59,449,195,313,274,234,233,31,69,110,54,59,174,50,183
Cor_SENATORS.ROMAN.0.2,20,0,8,14,10,28,2,45,7,0,19,7,0,48,32,18,62,32,48,40,40,36,2,15,17,4,6,30,4,32
Cor_SENATORS.VOLSCIAN,5,0,2,0,1,3,0,5,2,1,1,1,1,7,4,3,8,3,8,7,4,6,0,2,2,2,1,5,1,5
Cor_SENATORS.VOLSCIAN.0.1,58,0,20,28,35,40,4,76,35,12,30,8,16,125,56,26,155,83,98,105,76,83,6,23,44,16,17,66,11,72
Cor_SENATORS.VOLSCIAN.0.2,22,0,8,10,15,24,0,27,19,8,13,7,5,50,29,9,70,33,46,42,37,37,4,9,15,13,5,32,11,26
Cor_SERVANTS.1,113,7,31,64,53,125,23,193,35,22,70,28,22,239,154,46,347,148,245,204,189,203,25,58,98,47,43,160,44,159
Cor_SERVANTS.2,136,1,26,68,48,121,34,190,36,26,68,28,18,245,155,58,342,142,258,202,198,196,25,45,111,40,43,153,39,157
Cor_SERVANTS.3,212,7,48,97,80,170,35,306,62,39,106,26,40,399,215,98,516,225,389,324,290,319,38,106,160,53,74,245,61,258
Cor_SOLDIERS.ROMAN,4,0,1,3,3,7,1,12,0,0,3,2,0,8,10,3,15,7,11,10,8,7,2,2,3,2,2,5,2,5
Cor_SOLDIERS.ROMAN.0.1,35,0,3,13,16,25,7,48,5,6,10,7,9,49,43,13,79,32,60,55,37,46,7,12,24,10,12,34,9,37
Cor_SOLDIERS.ROMAN.0.2,6,0,1,5,4,8,1,16,1,0,3,2,1,13,11,4,20,10,14,14,10,10,4,3,4,3,2,8,3,7
Cor_SOLDIERS.ROMAN.0.3,9,0,1,4,5,9,1,17,1,2,3,3,1,13,15,5,23,10,18,16,12,14,3,4,5,5,3,11,5,9
Cor_SOLDIERS.ROMAN.Lieutenant,2,0,0,1,0,2,0,3,0,1,0,1,0,1,4,1,4,1,4,2,3,3,0,1,1,1,1,2,1,2
Cor_SOLDIERS.VOLSCIAN.0.1,8,0,2,4,4,11,1,14,4,2,3,4,1,22,7,4,25,10,19,14,15,14,1,4,6,4,4,10,3,11
Cor_SOLDIERS.VOLSCIAN.Lieutenant,40,3,12,21,14,35,8,55,21,6,16,10,9,75,50,17,108,47,78,63,62,68,8,17,38,13,16,52,15,53
Cor_TRIBUNES.Brutus,878,23,204,448,355,886,149,1362,275,150,492,183,183,1723,1071,396,2398,1007,1787,1468,1326,1347,103,378,670,299,343,1004,282,1065
Cor_TRIBUNES.Sicinius,1125,20,236,552,416,1074,168,1670,385,207,567,196,230,2079,1344,520,2903,1204,2219,1829,1594,1650,114,444,863,343,379,1271,307,1343
Cor_Valeria,169,4,47,83,82,174,20,272,71,36,81,39,40,354,205,73,486,212,347,312,247,265,43,79,129,57,57,208,56,209
Cor_Virgilia,100,3,28,84,58,138,12,197,52,21,77,28,24,293,118,43,368,170,241,217,194,187,32,48,94,45,42,145,42,145
Cor_Volumnia,1277,30,269,649,523,1196,146,1902,441,231,664,212,348,2534,1410,552,3392,1441,2503,2179,1765,1813,277,522,892,399,432,1381,396,1417
Cor_WATCHMEN.1,120,5,44,65,62,120,13,175,82,36,57,31,22,279,137,49,367,171,245,199,217,214,18,54,96,64,58,156,65,149
Cor_WATCHMEN.2,44,1,18,19,14,37,6,56,17,9,23,12,10,85,48,19,114,51,82,62,71,71,6,14,37,20,21,50,19,52
Cor_YoungMartius,4,0,1,5,5,8,1,12,2,1,5,1,1,16,7,1,22,11,12,12,11,13,3,2,9,2,3,10,1,12
Cym_ATTENDANTS.0.1,10,1,3,7,5,9,1,19,3,1,7,2,2,26,9,6,29,15,20,17,18,17,2,5,8,4,8,9,5,12
Cym_ATTENDANTS.0.2,47,4,12,35,34,49,5,87,28,10,33,8,10,131,50,22,159,81,100,96,85,74,7,18,34,22,17,57,18,56
Cym_ATTENDANTS.1,316,15,40,152,101,264,63,429,75,40,134,62,85,558,330,128,760,293,595,498,390,420,39,132,223,65,99,321,80,340
Cym_ATTENDANTS.2,34,2,7,20,13,39,4,59,12,5,17,10,8,72,43,17,98,40,75,66,49,57,5,18,27,12,11,46,10,47
Cym_ATTENDANTS.3,15,1,4,16,8,10,0,29,6,2,8,4,5,43,11,8,46,28,26,29,25,27,6,5,17,5,5,22,3,24
Cym_ATTENDANTS.CLOTEN.1,100,1,29,46,37,100,15,144,50,27,42,20,15,197,116,43,270,112,201,156,157,158,16,51,69,38,37,121,40,118
Cym_ATTENDANTS.CLOTEN.2,176,2,35,91,74,158,24,254,72,44,68,35,39,339,197,69,467,200,336,286,250,252,36,67,126,59,44,208,48,204
Cym_Arviragus,510,8,98,252,238,435,56,756,170,93,244,98,124,995,546,237,1304,588,953,896,645,716,102,198,368,150,171,545,141,575
Cym_Belarius,1412,36,235,758,566,1217,155,2067,441,300,680,245,336,2754,1470,621,3603,1559,2665,2317,1907,1910,289,568,938,404,436,1474,373,1537
Cym_Cloten,1077,25,192,647,428,995,120,1651,353,243,539,207,251,2161,1203,463,2901,1267,2097,1794,1570,1597,249,467,820,310,365,1232,308,1289
Cym_Cornelius,310,9,65,144,107,312,37,443,122,77,159,64,45,552,395,151,796,316,631,499,448,436,57,152,200,84,129,307,100,336
Cym_Cymbeline,1129,25,214,605,445,994,150,1598,379,228,600,186,271,2184,1228,480,2932,1264,2148,1864,1548,1581,230,494,768,319,412,1169,354,1227
Cym_Frenchman,105,5,19,65,35,101,12,168,26,27,56,18,23,204,126,43,287,119,211,163,167,155,20,55,75,25,31,124,27,128
Cym_GHOSTS.BROTHERS.1,47,3,6,20,18,52,7,67,17,9,25,11,10,90,56,21,125,44,102,83,63,59,4,16,32,11,11,48,8,51
Cym_GHOSTS.BROTHERS.2,27,1,5,15,13,29,0,50,8,7,14,6,5,50,40,15,75,33,57,53,37,35,6,15,16,4,11,24,5,30
Cym_GHOSTS.Father,146,4,17,63,61,125,21,209,41,20,62,28,35,264,152,70,346,141,275,244,172,163,28,46,89,28,37,126,28,135
Cym_GHOSTS.Mother,39,0,5,21,8,37,6,49,9,6,23,11,6,62,48,21,89,34,76,59,51,42,5,12,22,8,12,30,7,35
Cym_Guiderius,596,7,120,315,215,554,79,890,171,115,294,115,143,1153,654,259,1548,650,1157,999,808,879,123,261,444,174,214,665,168,711
Cym_Iachimo,1707,71,328,985,728,1732,186,2713,636,389,910,356,361,3536,2015,771,4780,2041,3510,3006,2545,2592,339,826,1257,509,586,2006,525,2067
Cym_Imogen,2248,51,383,1310,990,2225,260,3446,768,504,1262,461,506,4571,2636,978,6229,2683,4524,3898,3309,3349,577,909,1744,696,821,2528,672,2677
Cym_JAILERS.1,183,4,58,119,80,209,14,299,94,45,111,47,43,422,231,81,572,257,396,335,318,324,38,99,134,91,85,239,86,238
Cym_JAILERS.2,1,0,0,1,0,2,0,2,0,0,1,1,0,1,3,1,3,1,3,2,2,3,1,3,0,0,0,3,0,3
Cym_Jupiter,91,0,16,45,48,102,13,152,40,18,50,19,10,181,121,50,252,109,193,167,135,122,18,34,60,28,23,99,26,96
Cym_LADIES.IMOGEN,35,0,8,24,16,34,4,51,19,2,25,9,7,80,37,22,95,48,69,64,53,53,6,15,23,15,13,40,16,37
Cym_LADIES.QUEEN,4,0,2,1,2,3,1,7,2,0,2,0,0,8,4,3,9,5,7,7,5,5,1,1,3,1,2,3,1,4
Cym_LADIES.QUEEN.0.1,4,0,2,3,2,4,1,8,2,0,4,0,0,11,4,3,12,7,8,8,7,7,2,2,4,1,2,5,1,6
Cym_Lucius,436,12,70,233,166,382,45,644,121,79,220,76,114,835,464,198,1101,469,830,720,579,572,85,170,304,98,143,429,112,460
Cym_MESSENGERS.1,8,0,2,3,4,3,0,9,4,1,4,1,1,13,7,6,14,9,11,12,8,8,0,5,1,2,3,5,3,5
Cym_MESSENGERS.2,5,0,1,4,3,5,1,5,4,1,2,4,1,12,6,2,16,8,10,9,9,11,0,3,4,4,2,9,4,7
Cym_MUSICIANS,29,0,4,9,10,24,2,41,5,4,9,8,7,53,23,16,60,23,53,51,25,31,8,9,18,4,10,21,7,24
Cym_Philario,162,7,43,105,66,147,32,243,60,34,99,33,29,338,192,67,463,214,316,250,280,272,26,84,142,46,70,202,54,218
Cym_Pisanio,781,16,150,520,350,771,100,1267,295,157,477,152,140,1661,927,384,2204,1020,1568,1399,1189,1138,183,332,568,238,278,860,247,891
Cym_Posthumus,1776,45,343,1078,779,1774,157,2840,662,392,955,356,433,3782,2013,794,5001,2200,3595,3163,2632,2620,413,761,1306,553,610,2010,563,2057
Cym_Queen,695,21,119,353,247,644,78,1004,236,141,315,158,147,1281,798,329,1750,719,1360,1144,935,959,138,282,474,203,263,696,223,736
Cym_SENATORS.1,68,2,10,37,25,51,4,99,23,10,26,11,20,135,58,34,159,72,121,112,81,99,8,40,42,17,21,78,18,81
Cym_SENATORS.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cym_SOLDIERS.BRITON.0.1,19,1,1,10,6,19,2,33,5,1,9,3,3,37,19,13,43,17,39,32,24,27,2,12,11,4,6,21,5,22
Cym_SOLDIERS.BRITON.0.2,29,0,4,13,12,19,8,27,8,8,12,8,6,52,25,7,70,29,48,37,40,41,1,9,25,7,7,34,5,36
Cym_SOLDIERS.ROMAN.0.1,45,1,9,24,24,37,6,62,20,9,20,9,14,94,46,16,124,57,83,76,64,55,6,24,24,7,9,46,7,48
Cym_Soothsayer,188,8,20,102,75,162,10,291,60,43,85,24,42,352,203,93,462,197,358,315,240,256,29,97,119,40,58,198,44,212
Cym_TRIBUNES.0.1,10,1,2,5,7,6,0,18,5,2,3,2,1,23,8,7,24,14,17,21,10,16,2,5,8,3,5,11,4,12
Err_Abbess,312,8,42,179,120,301,42,455,81,77,182,51,74,626,336,119,843,341,621,498,464,439,58,150,218,71,91,348,71,368
Err_Adriana,1107,27,202,655,434,1130,170,1724,328,204,658,216,255,2246,1309,478,3077,1291,2264,1903,1652,1581,275,384,900,297,359,1222,281,1300
Err_Angelo,352,5,79,190,107,308,55,515,133,60,158,42,78,613,428,159,882,376,665,577,464,514,78,127,265,122,144,370,129,385
Err_AntipholusOfEphesus,829,24,184,557,345,891,64,1329,312,160,519,190,256,1846,984,349,2481,1086,1744,1555,1275,1346,261,375,693,278,323,1023,276,1070
Err_AntipholusOfSyracuse,1062,28,206,694,426,980,82,1724,344,218,559,200,269,2188,1208,493,2903,1326,2070,1883,1513,1615,300,445,852,318,433,1182,336,1279
Err_Balthasar,99,3,32,60,42,116,4,175,45,22,61,28,17,224,128,56,296,134,218,184,168,172,13,58,73,41,40,132,43,129
Err_Courtesan,153,4,32,105,51,138,29,235,57,29,82,28,23,307,176,72,411,188,295,259,224,240,41,64,129,47,63,177,50,190
Err_DromioOfEphesus,593,13,173,417,267,672,66,980,261,111,423,150,144,1355,780,272,1863,857,1278,1089,1046,1023,182,289,507,227,272,751,249,774
Err_DromioOfSyracuse,1014,31,181,621,404,992,133,1588,331,214,560,190,227,2035,1208,440,2803,1206,2037,1716,1527,1596,213,484,810,302,372,1224,338,1258
Err_Duke,383,12,51,213,144,382,44,595,117,77,167,84,101,743,442,161,1024,408,777,665,520,543,83,158,280,105,139,404,106,437
Err_Egeon,590,10,111,371,233,573,47,903,165,159,386,95,133,1225,663,251,1637,715,1173,981,907,824,159,274,390,160,170,654,146,678
Err_Luce,30,0,8,12,11,30,6,46,9,5,7,9,9,49,42,10,81,31,60,50,41,46,6,9,23,14,10,36,11,35
Err_Luciana,429,15,85,195,198,392,59,668,149,81,201,65,91,824,490,198,1116,478,836,743,571,628,88,180,317,131,169,459,152,476
Err_Merchant1,57,2,16,38,27,72,5,101,30,16,33,16,11,132,80,25,187,81,131,108,104,99,18,31,39,29,32,67,32,67
Err_Merchant2,155,5,26,86,50,136,15,234,50,31,63,26,39,280,178,70,388,162,296,246,212,232,34,68,107,57,57,175,56,176
Err_Messenger,81,3,14,45,32,64,12,117,29,17,40,11,13,151,88,39,200,91,148,123,116,100,18,28,51,21,23,77,21,79
Err_OFFICERS.Jailer,0,0,1,1,3,0,0,2,1,0,2,0,0,5,0,0,5,5,0,3,2,1,2,0,1,0,0,1,0,1
Err_OFFICERS.X,43,0,12,26,17,44,11,65,20,5,25,9,7,96,46,20,122,55,87,71,71,71,12,19,38,14,24,47,19,52
